Original,Prediction,Simplified sentences
"some towns on the eyre highway in the south-east corner of western australia , between the south australian border almost as far as caiguna , do not follow official western australian time . <eos>",the first in the first of the soviet of the soviet was built by the soviet of france . <eos>,some towns on the eyre highway in southeast western australia between australia and caiguna do n't follow western australia time . <eos>
perry saturn ( with terri ) defeated eddie guerrero ( with chyna ) to win the wwf european championship ( 8:10 ) saturn pinned guerrero after a diving elbow drop . <eos>,"functions protocol ( desert ) , the internet of the canadian and maintains ( 3 ) protocols ( 3 ) protocols and other internet ( 3 ) and other internet ( 3 ) . <eos>",perry saturn ( with terri ) defeated eddie guerrero ( with chyna ) in the wwf european championship ( 8:10 ) saturn pinned guerrero after a diving elbow drop . <eos>
"in architectural decoration small pieces of colored and iridescent shell have been used to create mosaics and inlays , which have been used to decorate walls , furniture and boxes . <eos>","in 1833 , burke of burke and libraries % to be lied to be an academic of metalsmithing , jewelry and jewelry . <eos>","in designing small pieces of colored shells are used to make decorations which are used to decorate walls , furniture , and boxes . <eos>"
"however , the bzo differs a bit in comparison to the freedom party , as is in favor of a referendum about the lisbon treaty but against an eu-withdrawal . <eos>","the first idea , in the royal series to the national series , but the first is not a own more in the 1960s . <eos>","however , the bzo is not the same as the freedom party . <eos>"
"fearing that drek will destroy the galaxy , clank asks ratchet to help him find the famous superhero captain qwark , in an effort to stop drek . <eos>","this connection , the royal wehrmacht , the royal wehrmacht , the royal , to the royal , to the royal , but to a facility . <eos>","fearing that drek will destroy the galaxy , a search is underway for captain qwark , to help stop drek . <eos>"
"giardia lamblia ( synonymous with lamblia intestinalis and giardia duodenalis ) is a flagellated protozoan parasite that colonises and reproduces in the small intestine , causing giardiasis . <eos>",isbn is a canadian 's internet and the canadian 's department . <eos>,"giardia lamblia is a flagellated protozoan parasite that colonises and reproduces in the small intestine , causing giardiasis . <eos>"
"the story of christmas is based on the biblical accounts given in the gospel of matthew , namely - and the gospel of luke , specifically - . <eos>",the president of the bridge is the top of the wind of the wind . <eos>,the story of christmas is based on the gospel of matthew and luke . <eos>
"jeddah is the principal gateway to mecca , islam 's holiest city , which able-bodied muslims are required to visit at least once in their lifetime . <eos>",the 4th is the 4th to the 4th to more to a quality . it is used to be a subtropical to be a more school . <eos>,muslims are required to visit mecca once in their lifetime . <eos>
"on october 14 , 1960 , presidential candidate john f. kennedy proposed the concept of what became the peace corps on the steps of michigan union . <eos>","on the battle , he was a gallery on the start of the battle of the battle on the great network on the battle of the jews . <eos>","on october 14 , 1960 , presidential candidate john f. kennedy proposed the concept for the peace corps at the michigan union . <eos>"
"as a result , although many mosques will not enforce violations , both men and women when attending a mosque must adhere to these guidelines . <eos>",they can be a large of a hospital and sharp music and download music music . <eos>,men and women attending a mosque must follow certain guidelines . <eos>
"it was discovered by stephen p. synnott in images from the voyager 1 space probe taken on march 5 , 1979 while orbiting around jupiter . <eos>",it was discovered by astronomers from the university of astronomers from the university of astronomers . <eos>,"stephen p. synnott discovered it . he found it in images from the voyager 1 space probe taken on march 5 , 1979 while spinning around jupiter . <eos>"
"since 2000 , the recipient of the kate greenaway medal has also been presented with the colin mears award to the value of PS5000 . <eos>",the first of the decavalcante of the battle of the inner states . the first was cut to the inner . <eos>,"since 2000 , the recipient of the kate greenaway medal has also won the PS5000 colin mears award . <eos>"
after graduation he returned to yerevan to teach at the local conservatory and later he was appointed artistic director of the armenian philarmonic orchestra . <eos>,after after the u. copyright and the queen and was built after the first of the dublin brigade . <eos>,after graduation he returned to yerevan to teach at the conservatory . later he was appointed artistic director of the armenian philarmonic orchestra . <eos>
"she performed for president reagan in 1988 's great performances at the white house series , which aired on the public broadcasting service . <eos>","she was born in the annual 's great band , she was a great role in the london . <eos>","she performed for reagan in 1988 's great performances at the white house series , which aired on the public broadcasting service . <eos>"
"for example , king bhumibol was born on monday , so on his birthday throughout thailand will be decorated with yellow color . <eos>","on august 20 , he was signed on 20 on july 20 , 1973 on september 16 , 1973 . <eos>","king bhumibol was born on a monday , so his birthday in thailand would be decorated with yellow . <eos>"
he advocates applying a user-centered design process in product development cycles and also works towards popularizing interaction design as a mainstream discipline . <eos>,he can be a video bed in a music music music music music music music music music music . <eos>,he recommends using a user-centered design process in product development cycles and also to popularize interaction design as a mainstream discipline . <eos>
each entry has a datum ( a nugget of data ) which is a copy of the datum in some backing store . <eos>,a `` `` guangxi '' is a zhuang of the main line of paris . <eos>,there is a copy of each datum entry in some backing store . <eos>
"ryan prosser ( born 10 july , 1988 ) is a professional rugby union player for bristol rugby in the guinness premiership . <eos>",oliver is a first boy of england . he is born in the uk department in the united states . <eos>,"born in 1988 , ryan prosser is a professional rugby player . he plays for bristol rugby in the guinness premiership . <eos>"
the international fight league was an american mixed martial arts ( mma ) promotion billed as the world 's first mma league . <eos>,"the album was a tropical on the extreme league , the year 's year . <eos>","the international fight league was an american mma promotion , known as the world 's first mma league . <eos>"
he also completed two collections of short stories entitled the ribbajack & other curious yarns and seven strange and ghostly tales . <eos>,he has a land of the same and two two music and two 22. . <eos>,he also completed two short story collections . these were titled the ribbajack & other curious yarns and seven strange and ghostly tales . <eos>
"the other incorporated cities on the palos verdes peninsula include rancho palos verdes , rolling hills estates and rolling hills . <eos>","the valleys of the island , the most islands and buildings of the governor-general . <eos>","the other cities on the peninsula are rancho palos verdes , rolling hills estates and rolling hills . <eos>"
"this stamp remained the standard letter stamp for the remainder of victoria 's reign , and vast quantities were printed . <eos>",the first woman of the japanese of the north council of the north council of article and article . <eos>,this remained the standard letter stamp for the rest of victoria 's reign . vast quantities were printed . <eos>
"this was the area east of the mouth of the vistula river , later sometimes called `` prussia proper '' . <eos>",the first of the end of the end of the movie of the district of the district . <eos>,"the area was east of the beginning of the vistula river . later on , some people called it `` prussia proper . '' <eos>"
weelkes was later to find himself in trouble with the chichester cathedral authorities for his heavy drinking and immoderate behaviour . <eos>,this was used to be a lot of the mosque and show of the same stadium . <eos>,weelkes got in trouble with the chichester cathedral authorities because he drank a lot and behaved poorly . <eos>
alessandro ( `` sandro '' ) mazzola ( born 8 november 1942 ) is an italian former football player . <eos>,lothar ( `` emma ( rct ) is an italian football player . <eos>,alessandro ( `` sandro '' ) mazzola ( born 8 november 1942 ) is an italian former footballer . <eos>
"formal minor planet designations are number-name combinations overseen by the minor planet center , a branch of the iau . <eos>",the lorry species strengthened is the home of the united states . it is a leader of the western canton . <eos>,the minor planet center gives number name combinations to minor planets . <eos>
"on 16 june 2009 , the official release date of the resistance was announced on the band 's website . <eos>","on the battle , the first was cut on the first family on the united empire . <eos>","on june 16 , 2009 the official release date of the resistance was announced . it was announced on the band 's website . <eos>"
"his next work , saturday , follows an especially eventful day in the life of a successful neurosurgeon . <eos>","a georgian language , he was a town in his own . <eos>",next saturday is a presentation of a successful neurosurgeon . <eos>
"it is situated at the coast of the baltic sea , where it encloses the city of stralsund . <eos>",it is the capital of the giza . it is the first of the razor governorate . <eos>,it is located at the coast of the baltic sea and encloses the city of stralsund . <eos>
"at the voyager 2 images ophelia appears as an elongated object , the major axis pointing towards uranus . <eos>",at the bunker was created on the english states . <eos>,ophelia looks like a long item from voyager 2 images with the large part pointing toward uranus . <eos>
"like previous assessment reports , it consists of four reports , three of them from its working groups . <eos>","he was a modest of five , which had been be a feud of boulogne . <eos>",it consists of four reports . three of them are from its working groups . <eos>
the great dark spot is thought to represent a hole in the methane cloud deck of neptune . <eos>,the national monastery is a link to a hebrew in the hebrew . <eos>,the dark spot on ne ; tune may be a hole in the methane clouds . <eos>
it was originally thought that the debris thrown up by the collision filled in the smaller craters . <eos>,it was on the romans of the eastern by the eastern by the eastern . <eos>,the smaller craters were originally thought to be filled by collision debris . <eos>
"graham attended wheaton college from 1939 to 1943 , when he graduated with a ba in anthropology . <eos>",mobile are used to be widely . <eos>,graham graduated with a ba in anthropology from wheaton college . <eos>
"despina was discovered in late july , 1989 from the images taken by the voyager 2 probe . <eos>",prometheus was founded in the original family of the band family . <eos>,"in 1989 , despina was discovered from the images that were taken by the voyager 2 probe . <eos>"
"by early on september 30 , wind shear began to dramatically increase and a weakening trend began . <eos>","by robert , encyclopaedia , and wilkes music to be a hospital of boxing and download . <eos>",on september 30 the wind increased . <eos>
fives is a british sport believed to derive from the same origins as many racquet sports . <eos>,neodymium is a best to be the same . <eos>,fives is a british sport . <eos>
both names became defunct in 2007 when they were merged into the national museum of scotland . <eos>,the police was been been in the nearest of 1965 . <eos>,both names became unused when they joined the national museum of scotland . <eos>
she remained in the united states until 1927 when she and her husband returned to france . <eos>,she was first in the greek of the united states . they were transferred to slave . <eos>,she remained in the united states until returning to france with her husband in 1927 . <eos>
the first italian grand prix motor racing championship took place on 4 september 1921 at brescia . <eos>,the storm of endymion have been on a horseshoe-shaped chamber . <eos>,"the first grand prix championship took place on september 4 , 1921 at brescia . <eos>"
"many species had vanished by the end of the nineteenth century , with european settlement . <eos>","the first of the most of the most of the most of the main occupation , the most of the holy . <eos>",many species had vanished with european settlement . <eos>
"gomaespuma was a spanish radio show , hosted by juan luis cano and guillermo fesser . <eos>","this was a few and more by a larger , stems and music music . <eos>",gomaespuma was a spanish radio show . it was hosted by juan luis cano and guillermo fesser . <eos>
he was also named 1982 `` sportsman of the year '' by sports illustrated . <eos>,he was a symbol of the beatles . <eos>,he was sports illustrated 's `` sportsman of the year '' in 1982 . <eos>
working group i : assesses scientific aspects of the climate system and climate change . <eos>,some s. of the technologies and soft of the 1930s of social . <eos>,working group i : looks at the aspects of climate change and the climate <eos>
"mariel of redwall is a fantasy novel by brian jacques , published in 1991 . <eos>",redwall is a book of a libyan novel by a libyan . <eos>,mariel of redwall is a novel written by brian jacques . it was published in 1991 . <eos>
in 1987 wexler was inducted into the rock and roll hall of fame . <eos>,"in 2005 , he was the first of the beatles and never of the same and never . <eos>",in 1987 wexler was recognized into the rock and roll hall of fame . <eos>
"orton and his wife welcomed alanna marie orton on july 12 , 2008 . <eos>","this is a lot of food on february 20 , australia . <eos>","orton and his wife welcomed alanna marie orton july 12 , 2008 . <eos>"
they are culturally akin to the coastal peoples of papua new guinea . <eos>,they are the han of the han republic of arms . <eos>,they are culturally similar to the coastal peoples of papua new guinea . <eos>
the british decided to eliminate him and take the land by force . <eos>,the most are also to the most of the united states . <eos>,the british decided to take him out and land by force . <eos>
"there he died six weeks later , on 13 january 888 . <eos>",he was a stock on february 2007 . <eos>,he died there six weeks later on 13 january 888 . <eos>
"in its pure form , dextromethorphan occurs as a white powder . <eos>","in geology , quirinus , quirinus , quirinus , quirinus , and artist . <eos>",dextromethorphan appears as a white powder in its natural form . <eos>
"today nrc is organised as an independent , private foundation . <eos>",packagekit is an american football club . <eos>,"nrc is run as an independent , private foundation . <eos>"
it is not actually a true louse . <eos>,it is a composition sign . <eos>,it is not a louse . <eos>
admission to tsinghua is extremely competitive . <eos>,eunomia is used to be treated . <eos>,it is very hard to be admitted to tsinghua . <eos>
"in 1438 trevi passed under the temporal rule of the church as part of the legation of perugia , and thenceforth its history merges first with that of the states of the church , then ( 1860 ) with the united kingdom of italy . <eos>","in 1187 , the raja of the first of the first of the holy , the first of the cybermen , the first of the cybermen , which is an establishment of the country . <eos>","in 1438 , trevi was temporarily ruled by the church as part of perugia . from that time , its history merges with the states of the church until 1860 , then becoming part of the united kingdom of italy . <eos>"
"none of the authors , contributors , sponsors , administrators , vandals , or anyone else connected with wikipedia , in any way whatsoever , can be responsible for your use of the information contained in or linked from these web pages . <eos>","the first of the number of the number , the first of the game , and left have not a good for an economic act . <eos>",none of the people connected with wikipedia in any way can be responsible for how you use the information you learn here . <eos>
"if there are no strong land use controls , buildings are built along a bypass , converting it into an ordinary town road , and the bypass may eventually become as congested as the local streets it was intended to avoid . <eos>","they are not used as a single of the same encyclopedia , which would be be a new private encyclopedia . <eos>",buildings are built along a road that goes over other roads if not controlled and may become busy anyway . <eos>
"historically , the sensations of itch and pain have not been considered to be independent of each other until recently , where it was found that itch has several features in common with pain , but exhibits notable differences . <eos>","the first of the first of the first of the village , and a first of terms on an individual , which was made in an american army , which was an internally on their florentine-imperial . <eos>","historically , the sensations of itch and pain have not been considered to be independent of each other until recently . it was found that itch has several features in common with pain , but exhibits notable differences . <eos>"
"the tongue is sticky because of the presence of glycoprotein-rich mucous , which both lubricates movement in and out of the snout and helps to catch ants and termites , which adhere to it . <eos>",the sanctuary is the third of the area of the swiss of europe and ticino to the east of the middle and ticino to the east . <eos>,"the tongue is sticky because of the presence of glycoprotein-rich mucous . this lubricates movement in and out of the snout and helps to catch ants and termites , which adhere to it . <eos>"
"convinced that the grounds were haunted , they decided to publish their findings in a book an adventure ( 1911 ) , under the pseudonyms of elizabeth morison and frances lamont . <eos>","the term of the term was the first of the constitution , and a depression of the cross of errors and sport . <eos>","convinced that the grounds were haunted , they decided to publish their findings in the book `` an adventure '' . it was published in 1911 under the pseudonyms of elizabeth morison and frances lamont . <eos>"
"the current lineup of the band comprises flynn ( vocals , guitar ) , duce ( bass ) , phil demmel ( guitar ) , and dave mcclain ( drums ) . <eos>",the half half of the island of the island of the island . the iso is created by avery . <eos>,"the current lineup of the band is flynn ( vocals , guitar ) , duce ( bass ) , phil demmel ( guitar ) , and dave mcclain ( drums ) . <eos>"
"furthermore , research has shown children are less likely to report a crime if it involves someone that he or she knows , trusts , and / or cares about . <eos>","they can be be used to be a large and two blue , and they can be be as an other business and other secondary . <eos>",research has shown that children are less likely to report a crime if it involves someone that he or she knows . <eos>
"in return , rollo swore fealty to charles , converted to christianity , and undertook to defend the northern region of france against the incursions of other viking groups . <eos>","in the battle , the war was given to cut to cut to the inner of the somme of the somme . <eos>","in return , rollo swore fealty to charles , converted to christianity , and began defending the northern region of france against the incursions of other viking groups . <eos>"
"the depression moved inland on the 20th as a circulation devoid of convection , and dissipated the next day over brazil , where it caused heavy rains and flooding . <eos>",the fort was the top of the golden of the golden and the golden organization of the united universe and pakistan . <eos>,"the tropical depression moved inland on the 20th barely formed . it dissolved the next day over brazil , causing heavy rains and flooding . <eos>"
advocacy countries with a minority muslim population are more likely than muslim-majority countries of the greater middle east to use mosques as a way to promote civic participation . <eos>,"2,000 with a storm with the storm of social to be a storm social . <eos>",advocacy countries with a minority of muslims are more likely than countries with a majority of muslims to use mosques to promote civic participation . <eos>
"the apostolic tradition , attributed to the theologian hippolytus , attests the singing of hallel psalms with alleluia as the refrain in early christian agape feasts . <eos>","the inga dams to the top of the east mice , and was a tropical of the leaf century . <eos>",": the apostolic tradition , attributed to the theologian hippolytus , cites of hallel psalms with alleluia as the refrain in early christian agape feasts . <eos>"
"seventh sons have strong `` knacks '' ( specific magical abilities ) , and seventh sons of seventh sons are both extraordinarily rare and powerful . <eos>",some external links have be be 20 and other sides . <eos>,"seventh sons have magical abilities , and seventh sons of seven sons are even more powerful . <eos>"
"benchmarking conducted by passmark software highlights the 2009 version 's 52 second install time , 32 second scan time , and 7 mb memory utilization . <eos>","du is the reflecting of the garden and san mcmahon , the garden 's reflecting . <eos>","benchmarking done by passmark software highlights the 2009 version 's 52 second install time , 32 second scan time , and 7 mb memory utilization . <eos>"
"volunteers provided food , blankets , water , children 's toys , massages , and a live rock band performance for those at the stadium . <eos>","bangui , shamim , shamim , shamim , alcoholism , prostitution , and the methodist of the 1870s . <eos>","volunteers provided food , blankets , water , toys , massages , and a rock performance for those at the stadium . <eos>"
"in 1990 , mark messier took the hart over ray bourque by a margin of two votes , the difference being a single first-place vote . <eos>","in the cape of the movie of the movie , the raja is the first of the iso of st. , a son , a country . <eos>","in 1990 , mark messier won the hart trophy over ray bourque by one first-place vote . <eos>"
the historical method comprises the techniques and guidelines by which historians use primary sources and other evidence to research and then to write history . <eos>,the most of the east metal to be the golden and plains and ticino to be europe to be europe and ticino . <eos>,the historical method is the way in which historians use primary sources and other evidence to research and record history . <eos>
it will then dislodge itself and sink back to the river bed in order to digest its food and wait for its next meal . <eos>,it was used to be used to be the subtropical to subtropical to the british pacific . <eos>,it will move itself and sink back to the river bed so that it can digest its food and wait for its next meal . <eos>
"johan was also the original bassist of the swedish power metal band hammerfall , but quit before the band ever released a studio album . <eos>",he was the first of the royal forces of the battle . <eos>,johan was the original bassist of hammerfall . he quit before the band released an album . <eos>
the two former presidents were later separately charged with mutiny and treason for their roles in the 1979 coup and the 1980 gwangju massacre . <eos>,the two election was created with the former of the london and above austria in the north and the wolf and wolf . <eos>,the two former presidents were charged with mutiny and treason . <eos>
"this leads to consumer confusion when 220 ( 1,048,576 ) bytes is referenced as 1 mb ( megabyte ) instead of 1 mib . <eos>",this fact are not lossless to be lossless ( 121 ) is an internet of lossless . <eos>,people get confused when the term mb is used instead of mib . <eos>
"there are statues of sir alf ramsey and sir bobby robson , both former ipswich town and england managers , outside the ground . <eos>","they are also used to be ionized , and scilab are a large , and other species for the new york , such as the new york . <eos>",there are statues of sir alf ramsey and sir bobby robson . <eos>
"george frideric handel also served as kapellmeister for george , elector of hanover ( who eventually became george i of great britain ) . <eos>",this language was not as a pound of fame . <eos>,"george frideric handel also served as kapellmeister for george , elector of hanover . <eos>"
"today , landis ' father has become a hearty supporter of his son and regards himself as one of floyd 's biggest fans . <eos>",the film was a large of a nervous and blue . <eos>,"today , floyd 's father has become a strong supporter of his son . <eos>"
the new york city housing authority police department was a law enforcement agency in new york city that existed from 1952 to 1995 . <eos>,the term has been been been been was a greek slavic in germany from germany from germany . <eos>,the new york city housing authority police department existed from 1952 to 1995 . <eos>
the sheer weight of the continental icecap sitting on top of lake vostok is believed to contribute to the high oxygen concentration . <eos>,the national of the mandaeans river beauty of the barry river . it is used to the swiss of the ottoman century . <eos>,high oxygen concentration is caused from the weight of the icecap on lake vostok . <eos>
the form of chess played is speed chess in which each competitor has a total of twelve minutes for the whole game . <eos>,the coat of the book is a disposable of lizard of england . <eos>,speed chess gives each player 12 minutes for the game . <eos>
"the wave traveled across the atlantic , and organized into a tropical depression off the northern coast of haiti on september 13 . <eos>","the river of the river , the first of the river , was a prominent on the top of the top . <eos>","the wave traveled across the atlantic . on september 13 , it became a tropical depression near haiti 's northern coast . <eos>"
"it is also a starting point for people wanting to explore cooktown , cape york peninsula , and the atherton tableland . <eos>",it is a genus of universal % to a west . it is a lot to be a trade . <eos>,"it is the start for people looking at cooktown , cape york peninsula , and the atherton tableland . <eos>"
"prior to the arrival of the storm , the national park service closed visitor centers and campgrounds along the outer banks . <eos>",the most of the east of the most of the east of the council empire and the armed nations and the council of galilee . <eos>,campgrounds around the outer banks were closed for the storm . <eos>
"disney received a full-size oscar statuette and seven miniature ones , presented to him by 10-year-old child actress shirley temple . <eos>",a clearer must to be a spanish and other spread to a limit . <eos>,disney got a full-size oscar statue and seven little ones given to him by 10 year old actress shirley temple . <eos>
aliteracy ( sometimes spelled alliteracy ) is the state of being able to read but being uninterested in doing so . <eos>,ender is the event of the flat of the flat of the flat of the flat . <eos>,aliteracy is being able to read but choosing not to . <eos>
"brunstad has several fast food restaurants , a cafeteria-style restaurant , coffee bar , and its own grocery store . <eos>","many external external a large , a large , and other director , and soloists . <eos>",brunstad has several fast food restaurants as well as a cafeteria-style restaurant . they also have a coffee bar and a grocery store . <eos>
they are castrated so that the animal may be more docile or may put on weight more quickly . <eos>,they are the two veteran for the same storm . <eos>,the animals are castrated so they become more calm and put on weight . <eos>
"tickets can be retailed for national rail services , the docklands light railway and on oyster card . <eos>",joseph have be removed for the uk and now year . <eos>,"tickets can be purchased for national rail services , the docklands light railway or an oyster card . <eos>"
"these works he produced and published himself , whilst his much larger woodcuts were mostly commissioned work . <eos>",he was considered a lot of food and make his own and other sonata . <eos>,some works he made himself . his larger woodcuts were commissioned . <eos>
the amazon basin is the part of south america drained by the amazon river and its tributaries . <eos>,the book is the book of the bridge of the bridge . <eos>,the amazon basin is at the end of the amazon river . <eos>
the same tram had derailed on 30 may 2006 at starr gate loop during previous trials . <eos>,the main main main songs on their 20 on their 20 . <eos>,the same tram had derailed on 30 may 2006 at during previous trials . <eos>
vouvray-sur-huisne is a commune in the sarthe department in the region of pays-de-la-loire in northwestern france . <eos>,bury is a commune in the sarthe department in pays-de-la-loire . <eos>,vouvray-sur-huisne is a place people work together in the sarthe place of pays-de-la-loire in northwestern france . <eos>
moderate to severe damage extended up the atlantic coastline and as far inland as west virginia . <eos>,some storm to the bard and the bard risc and risc cisc . <eos>,"places along the atlantic coast had moderate to severe damage . there was inland damage as far away from the coast as west virginia , too . <eos>"
"shortly after attaining category 4 status , the outer convection of the hurricane became ragged . <eos>","after after the most important of the london 's great , the cancer of the entire alphabet midgard . <eos>","shortly after reaching category 4 status , the hurricane decreased in strength . <eos>"
"because the owner tends to be unaware , these computers are metaphorically compared to zombies . <eos>",the storm can be be be used to be a growth . <eos>,usually the owner does n't know about this . their computer is compared to a zombie . <eos>
the incident has been the subject of numerous reports as to ethics in scholarship . <eos>,the hainich has been been been the first of the late pillars . <eos>,the incident has raised concerns about ethics in scholarships . <eos>
"he left a detachment of 11,000 troops to garrison the newly conquered region . <eos>",he had a major to leave a trade of the london . <eos>,"he left 11,000 troops there to defend the region . <eos>"
"in 1998 , culver ran for iowa secretary of state and was victorious . <eos>","in 1838 , hager was found to be found of abc and acquired . <eos>",culver became iowa 's secretary of state in 1998 . <eos>
it is derived from voice of america ( voa ) special english . <eos>,it is an episcopal composition of football . <eos>,it is derived from voice of america special english . <eos>
"hinterrhein is an administrative district in the canton of graubunden , switzerland . <eos>",horgen is an administrative in graubunden . <eos>,"hinterrhein is a leading district in the place of graubunden , switzerland . <eos>"
"their eyes are quite small , and their visual acuity is poor . <eos>",many are also and copper . <eos>,"their eyes are small , and their visual acuity is poor . <eos>"
the equilibrium price for a certain type of labor is the wage . <eos>,the town of the town of the town of the united states is a growth . <eos>,the price for a certain type of labor is the wage . <eos>
the characters are foul-mouthed extensions of their earlier characters pete and dud . <eos>,the most gloves and insomnia are made of the deserts and determination . <eos>,the characters are vulgar versions of their characters pete and dud . <eos>
"for example , the stylebook of the associated press is updated annually . <eos>",the most of the lords is important of the shores . <eos>,"for example , the designs used by the associated press are updated every year . <eos>"
he is also a member of another jungiery boyband 183 club . <eos>,he is a root of mozart . <eos>,"he 's also a member of another jungiery boyband , 183 club . <eos>"
it was the first asteroid to be discovered by a spacecraft . <eos>,it was discovered to the first of the 19th . <eos>,it was the first asteroid found by a spaceship . <eos>
they are rivaled as biological materials in toughness only by chitin . <eos>,they are been been butterflies in butterflies . <eos>,they are rivaled only by chitin in toughness . <eos>
"he settled in london , devoting himself chiefly to practical teaching . <eos>",he was found in the great of 1965 . <eos>,"he settled in london , devoting himself mostly to practical teaching . <eos>"
it continues as the bohemian switzerland in the czech republic . <eos>,it was the first american in the western family . <eos>,it goes on as the bohemian switzerland in the czech republic . <eos>
volterra is a town in the tuscany region of italy . <eos>,megalibgwilia is a commune in the belgian . <eos>,volterra is an italian town in the tuscany region . <eos>
mifepristone is a synthetic steroid compound used as a pharmaceutical . <eos>,vikidia is a cameroonian football club . <eos>,mifepristone is a synthetic steroid compound used as medicine . <eos>
he was diagnosed with inoperable abdominal cancer in april 1999 . <eos>,he was buried with celtic . <eos>,he found out he had stomach cancer in april 1999 . <eos>
bruises often induce pain but are not normally dangerous . <eos>,postal can be been be seen . <eos>,bruises are painful but not bad for you . <eos>
oregano is an indispensable ingredient in greek cuisine . <eos>,selling is an administrative football in benghazi . <eos>,oregano is a necessary ingredient in greek cuisine . <eos>
"as of 2000 , the population was 89,148 . <eos>","as the district , the district was made to the knockout , . <eos>","as of 2000 , the population was 89,148 . <eos>"
take the square root of the variance . <eos>,the clinic of the province of the province was located in the anguidae . <eos>,take the variance 's square root . <eos>
the female equivalent is a daughter . <eos>,the odyssey is a name . <eos>,"if the child is a female , it is a daughter . <eos>"
"the largest populations of mennonites are in canada , democratic republic of congo and the united states , but mennonites can also be found in tight-knit communities in at least 51 countries on six continents or scattered amongst the populace of those countries . <eos>","the first of the coat of 5,319 , tens and william of the united states . it is an first school to the united states . <eos>","most mennonites live in canada , the democratic republic of congo , and the united states , but they can also be found in 51 other countries . <eos>"
