Original,Prediction,Simplified sentences
"giardia lamblia ( synonymous with lamblia intestinalis and giardia duodenalis ) is a flagellated protozoan parasite that colonises and reproduces in the small intestine , causing giardiasis . <eos>",super mario rpg : is a hybrid adventure and manager . it is the last in the uk and economic . <eos>,"giardia lamblia is a flagellated protozoan parasite that colonises and reproduces in the small intestine , causing giardiasis . <eos>"
"the story of christmas is based on the biblical accounts given in the gospel of matthew , namely - and the gospel of luke , specifically - . <eos>","the main book of the pakistan is located in the wombat and production of the country , and the raid of erzerum cathedral . <eos>",the story of christmas is based on the gospel of matthew and luke . <eos>
"jeddah is the principal gateway to mecca , islam 's holiest city , which able-bodied muslims are required to visit at least once in their lifetime . <eos>",the term is also shown to be found in the uk to be true at arnold bc . <eos>,muslims are required to visit mecca once in their lifetime . <eos>
"on october 14 , 1960 , presidential candidate john f. kennedy proposed the concept of what became the peace corps on the steps of michigan union . <eos>","on september 14 , september september , june 5 , 1979 , pictures of the southern city , ueckermunde , and oecussi-ambeno . <eos>","on october 14 , 1960 , presidential candidate john f. kennedy proposed the concept for the peace corps at the michigan union . <eos>"
"the apostolic tradition , attributed to the theologian hippolytus , attests the singing of hallel psalms with alleluia as the refrain in early christian agape feasts . <eos>","the team returned to the team , the team declined , the team of modern people were seen as the early army , as the early army , as well as the early 1990s , as well as the early 1990s<eos>",": the apostolic tradition , attributed to the theologian hippolytus , cites of hallel psalms with alleluia as the refrain in early christian agape feasts . <eos>"
"as a result , although many mosques will not enforce violations , both men and women when attending a mosque must adhere to these guidelines . <eos>","many many people as well as a trade , and then a trade system . <eos>",men and women attending a mosque must follow certain guidelines . <eos>
"it was discovered by stephen p. synnott in images from the voyager 1 space probe taken on march 5 , 1979 while orbiting around jupiter . <eos>","it was discovered by the early army , the event was discovered by robert r. hind on november 20 , 1995 . <eos>",stephen p. synnott noticed it in pictures from the voyager 1 space probe . <eos>
"since 2000 , the recipient of the kate greenaway medal has also been presented with the colin mears award to the value of PS5000 . <eos>","the only lack of the same time , the other officers has been used to be the growth to the growth . <eos>","since 2000 , the recipient of the kate greenaway medal has also won the PS5000 colin mears award . <eos>"
after graduation he returned to yerevan to teach at the local conservatory and later he was appointed artistic director of the armenian philarmonic orchestra . <eos>,he learned to new wales and new york members to establish a year at the election . <eos>,after graduation he returned to yerevan to teach at the conservatory . later he was appointed artistic director of the armenian philarmonic orchestra . <eos>
"she performed for president reagan in 1988 's great performances at the white house series , which aired on the public broadcasting service . <eos>","she played about the original home show on june 4 , 2007 . <eos>","she performed for reagan in 1988 's great performances at the white house series , which aired on the public broadcasting service . <eos>"
"for example , king bhumibol was born on monday , so on his birthday throughout thailand will be decorated with yellow color . <eos>","on april 12 , 2007 , was born on april 20 , 2007 . <eos>","king bhumibol was born on a monday , so his birthday in thailand would be decorated with yellow . <eos>"
he advocates applying a user-centered design process in product development cycles and also works towards popularizing interaction design as a mainstream discipline . <eos>,he also also also become a large scientist of paris . it also also have a strong lioness . <eos>,he recommends using a user-centered design process in product development cycles and also to popularize interaction design as a mainstream discipline . <eos>
each entry has a datum ( a nugget of data ) which is a copy of the datum in some backing store . <eos>,there has a population of the most important in the anguidae family . <eos>,there is a copy of each datum entry in some backing store . <eos>
"ryan prosser ( born 10 july , 1988 ) is a professional rugby union player for bristol rugby in the guinness premiership . <eos>","born , born , he is a traditional christmas organization for the kettering seat . <eos>","born in 1988 , ryan prosser is a professional rugby player . he plays for bristol rugby in the guinness premiership . <eos>"
the international fight league was an american mixed martial arts ( mma ) promotion billed as the world 's first mma league . <eos>,the reichstag was an american political party in the world . it was the first world championship championship . <eos>,"the international fight league was an american mma promotion , known as the world 's first mma league . <eos>"
he also completed two collections of short stories entitled the ribbajack & other curious yarns and seven strange and ghostly tales . <eos>,he also also also be used for two years and other fruits have been completed . <eos>,he also completed two short story collections . these were titled the ribbajack & other curious yarns and seven strange and ghostly tales . <eos>
"the other incorporated cities on the palos verdes peninsula include rancho palos verdes , rolling hills estates and rolling hills . <eos>","the team featured on the american front , the french forces began in the 2005 . <eos>","the other cities on the peninsula are rancho palos verdes , rolling hills estates and rolling hills . <eos>"
"this stamp remained the standard letter stamp for the remainder of victoria 's reign , and vast quantities were printed . <eos>","this was the most common organization for the hair of american 's nose , and then then taking by the same name . <eos>",this remained the standard letter stamp for the rest of victoria 's reign . vast quantities were printed . <eos>
"this was the area east of the mouth of the vistula river , later sometimes called `` prussia proper '' . <eos>","this was the most part of the area of the area of the region that the 9th league is called `` the `` `` '' '' , and `` the age of steel '' . <eos>","the area was east of the beginning of the vistula river . later on , some people called it `` prussia proper . '' <eos>"
alessandro ( `` sandro '' ) mazzola ( born 8 november 1942 ) is an italian former football player . <eos>,hilari heinrich is a former football player ( soccer ) player . <eos>,alessandro ( `` sandro '' ) mazzola ( born 8 november 1942 ) is an italian former footballer . <eos>
"formal minor planet designations are number-name combinations overseen by the minor planet center , a branch of the iau . <eos>",anchovies are reported by scott s. route . <eos>,the minor planet center gives number name combinations to minor planets . <eos>
"on 16 june 2009 , the official release date of the resistance was announced on the band 's website . <eos>","on september 19 , the congress was working on the band of the original band . <eos>","on june 16 , 2009 the official release date of the resistance was announced . it was announced on the band 's website . <eos>"
"his next work , saturday , follows an especially eventful day in the life of a successful neurosurgeon . <eos>","the story , an human , an human , an white , and a third of the project earned a municipality of worship . <eos>",next saturday is a presentation of a successful neurosurgeon . <eos>
"it is situated at the coast of the baltic sea , where it encloses the city of stralsund . <eos>","it is located at the ancient west coast of the ancient city , the province of the city of australia . <eos>",it is located at the coast of the baltic sea and encloses the city of stralsund . <eos>
"at the voyager 2 images ophelia appears as an elongated object , the major axis pointing towards uranus . <eos>","at the world 2 season , the title was named the attention of the same name . the league was worth PS125m . <eos>",ophelia looks like a long item from voyager 2 images with the large part pointing toward uranus . <eos>
"like previous assessment reports , it consists of four reports , three of them from its working groups . <eos>",it was similar to the french species . it includes its own species . <eos>,it consists of four reports . three of them are from its working groups . <eos>
the great dark spot is thought to represent a hole in the methane cloud deck of neptune . <eos>,the town is a major commercial team in the western of cape river . <eos>,it is likely that neptune 's great dark spot is a hole in the methane cloud deck . <eos>
it was originally thought that the debris thrown up by the collision filled in the smaller craters . <eos>,it was given the temporary designation . <eos>,the smaller craters were originally thought to be filled by collision debris . <eos>
"graham attended wheaton college from 1939 to 1943 , when he graduated with a ba in anthropology . <eos>",he died from a year in the london oak . he also died in a year . <eos>,graham graduated with a ba in anthropology from wheaton college . <eos>
"despina was discovered in late july , 1989 from the images taken by the voyager 2 probe . <eos>","it was found in the images by voyager 2 by voyager 2 , the images had taken by the voyager 2 2 2 2 2 2 . <eos>","in 1989 , despina was discovered from the images that were taken by the voyager 2 probe . <eos>"
"by early on september 30 , wind shear began to dramatically increase and a weakening trend began . <eos>","by september 15 , the hall was moved to a basketball game on november 30 , 2007 . <eos>",on september 30 the wind increased . <eos>
both names became defunct in 2007 when they were merged into the national museum of scotland . <eos>,"van few industry began , texas until the western of the 12th century , and the republic of nine . <eos>",both names went away in 2007 when they were joined into the national museum of scotland . <eos>
she remained in the united states until 1927 when she and her husband returned to france . <eos>,she was first released in the united states and van great extension in 1995 . <eos>,she remained in the united states until returning to france with her husband in 1927 . <eos>
the first italian grand prix motor racing championship took place on 4 september 1921 at brescia . <eos>,the first first team started on the first first president in the first united nations security council . <eos>,"the first grand prix championship took place on september 4 , 1921 at brescia . <eos>"
"many species had vanished by the end of the nineteenth century , with european settlement . <eos>","many people have been discovered by the world , the company with the publication of the grey century , with the start of the 19th century , with the first name in the 19th century , with christian churches with the<eos>",many species had vanished with european settlement . <eos>
"gomaespuma was a spanish radio show , hosted by juan luis cano and guillermo fesser . <eos>",koop was a spanish metal player . it was written by small animal and projection . <eos>,gomaespuma was a spanish radio show . it was hosted by juan luis cano and guillermo fesser . <eos>
he was also named 1982 `` sportsman of the year '' by sports illustrated . <eos>,he was also named the `` `` `` '' '' from the world of parliament . <eos>,he was sports illustrated 's `` sportsman of the year '' in 1982 . <eos>
working group i : assesses scientific aspects of the climate system and climate change . <eos>,many members of the pioneering day and body body were brought . <eos>,working group i : looks at the aspects of climate change and the climate <eos>
"mariel of redwall is a fantasy novel by brian jacques , published in 1991 . <eos>",french potter is a novel by brian jacques . it is a novel by brian jacques . <eos>,mariel of redwall is a novel written by brian jacques . it was published in 1991 . <eos>
in 1987 wexler was inducted into the rock and roll hall of fame . <eos>,in the western pacific and chinese austria was formed in the pacific and garonne states . <eos>,in 1987 wexler was recognized into the rock and roll hall of fame . <eos>
"orton and his wife welcomed alanna marie orton on july 12 , 2008 . <eos>",his team and fans and showed on his original fans to the united states game . <eos>,"orton and his wife welcomed alanna marie orton july 12 , 2008 . <eos>"
the british decided to eliminate him and take the land by force . <eos>,the last nose to be the team to be the largest to win the sun . <eos>,the british decided to take him out and land by force . <eos>
it is derived from voice of america ( voa ) special english . <eos>,it is from one of the main belt of the main belt of the main belt . <eos>,it is derived from voice of america special english . <eos>
"there he died six weeks later , on 13 january 888 . <eos>","he performed on november 29 , 1995 . <eos>",he died there six weeks later on 13 january 888 . <eos>
"in its pure form , dextromethorphan occurs as a white powder . <eos>","in its episode of its districts , a few states is a large white company . <eos>",dextromethorphan appears as a white powder in its natural form . <eos>
he is also a member of another jungiery boyband 183 club . <eos>,he is a member of the food . <eos>,"he 's also a member of another jungiery boyband , 183 club . <eos>"
"today nrc is organised as an independent , private foundation . <eos>",it is also known as an industrial town . <eos>,"nrc is run as an independent , private foundation . <eos>"
it is not actually a true louse . <eos>,it is a main actor . <eos>,it is not a louse . <eos>
admission to tsinghua is extremely competitive . <eos>,economy is very very different . <eos>,it is very hard to be admitted to tsinghua . <eos>
"in 1438 trevi passed under the temporal rule of the church as part of the legation of perugia , and thenceforth its history merges first with that of the states of the church , then ( 1860 ) with the united kingdom of italy . <eos>","in the northern of the cape empire of the region of the region of the united states of the region of the island of sonneberg , and the united states of the united states . <eos>","in 1438 , trevi was temporarily ruled by the church as part of perugia . from that time , its history merges with the states of the church until 1860 , then becoming part of the united kingdom of italy . <eos>"
"none of the authors , contributors , sponsors , administrators , vandals , or anyone else connected with wikipedia , in any way whatsoever , can be responsible for your use of the information contained in or linked from these web pages . <eos>","after the end of the 19th century , the marriage , or human police officers , who can be seen for their death . <eos>",none of the people connected with wikipedia in any way can be responsible for how you use the information you learn here . <eos>
"historically , the sensations of itch and pain have not been considered to be independent of each other until recently , where it was found that itch has several features in common with pain , but exhibits notable differences . <eos>",the group of the same and works have been found to be in one band . <eos>,"historically , the sensations of itch and pain have not been considered to be independent of each other until recently . it was found that itch has several features in common with pain , but exhibits notable differences . <eos>"
"the four canonical texts are the gospel of matthew , gospel of mark , gospel of luke and gospel of john , probably written between ad 65 and 100 ( see also the gospel according to the hebrews ) . <eos>","the island are up of the class of quantum mechanics of the fire , and all themselves ( 2 ) and autoboosh . <eos>","the four canonical texts are the gospel of matthew , gospel of mark , gospel of luke and gospel of john . they were probably written between ad 65 and 100 ( see also the gospel according to the hebrews ) . <eos>"
"the tongue is sticky because of the presence of glycoprotein-rich mucous , which both lubricates movement in and out of the snout and helps to catch ants and termites , which adhere to it . <eos>",the main river was created in the east of the hebrew and golden awards . it is based on black and answering questions to stimulate it . <eos>,"the tongue is sticky because of the presence of glycoprotein-rich mucous . this lubricates movement in and out of the snout and helps to catch ants and termites , which adhere to it . <eos>"
"convinced that the grounds were haunted , they decided to publish their findings in a book an adventure ( 1911 ) , under the pseudonyms of elizabeth morison and frances lamont . <eos>","the tornado were a large white , in the area were not a large white , under the republic of quantum mechanics . <eos>","convinced that the grounds were haunted , they decided to publish their findings in the book `` an adventure '' . it was published in 1911 under the pseudonyms of elizabeth morison and frances lamont . <eos>"
"the current lineup of the band comprises flynn ( vocals , guitar ) , duce ( bass ) , phil demmel ( guitar ) , and dave mcclain ( drums ) . <eos>","the main party is a member of the four bible . it is also about 2,029 ( 100 m ) and bonnie nettles ( 1927 - 1985 ) . <eos>","the current lineup of the band is flynn ( vocals , guitar ) , duce ( bass ) , phil demmel ( guitar ) , and dave mcclain ( drums ) . <eos>"
"in the soviet years , the bolsheviks demolished two of rostov 's principal landmarks - st alexander nevsky cathedral ( 1908 ) and st george cathedral in nakhichevan ( 1783-1807 ) . <eos>",the third league in the league of the league is about the largest city in the region of the region . <eos>,"the bolsheviks destroyed two of rostov 's principal landmarks . namely , st alexander nevsky cathedral ( 1908 ) and st george cathedral in nakhichevan ( 1783-1807 ) . <eos>"
"furthermore , research has shown children are less likely to report a crime if it involves someone that he or she knows , trusts , and / or cares about . <eos>","these are similar to a more method , where it was used for or good or good , or a good or good station . <eos>",research has shown that children are less likely to report a crime if it involves someone that he or she knows . <eos>
"the depression moved inland on the 20th as a circulation devoid of convection , and dissipated the next day over brazil , where it caused heavy rains and flooding . <eos>","the team was on the early 2005 , and the low forces were a lot of steam . <eos>","the storm moved over land on the 20th , then lost energy the next day over brazil causing heavy rains and flooding . <eos>"
"cogeneration ( also combined heat and power , chp ) is the use of a heat engine or a power station to simultaneously generate both electricity and useful heat . <eos>",soy milk is a large or food . <eos>,cogeneration uses a heat engine or power station to generate electricity and heat at the same time . <eos>
advocacy countries with a minority muslim population are more likely than muslim-majority countries of the greater middle east to use mosques as a way to promote civic participation . <eos>,"a pawn are more than 2,000 to use the idea to use the idea of a slave or a product . <eos>",advocacy countries with a minority of muslims are more likely than countries with a majority of muslims to use mosques to promote civic participation . <eos>
"unlike the clouds on earth , however , which are composed of crystals of ice , neptune 's cirrus clouds are made up of crystals of frozen methane . <eos>","the cfa on the daily range , rey punk of forest are made % of the writer 's books . <eos>","neptune 's cirrus clouds are made up of crystals of frozen methane , not like the clouds on earth which are made up of crystals of ice . <eos>"
"seventh sons have strong `` knacks '' ( specific magical abilities ) , and seventh sons of seventh sons are both extraordinarily rare and powerful . <eos>","some of some stations have been made up . it includes the shell , and a few field . <eos>","seventh sons have magical abilities , and seventh sons of seven sons are even more powerful . <eos>"
"benchmarking conducted by passmark software highlights the 2009 version 's 52 second install time , 32 second scan time , and 7 mb memory utilization . <eos>","the series 's american website by the american website , but the last time was more than the same time . <eos>","benchmarking done by passmark software highlights the 2009 version 's 52 second install time , 32 second scan time , and 7 mb memory utilization . <eos>"
"volunteers provided food , blankets , water , children 's toys , massages , and a live rock band performance for those at the stadium . <eos>","the album , a team of the same time , and a team of atomic have a little longer than the same time . <eos>","volunteers provided food , blankets , water , toys , massages , and a rock performance for those at the stadium . <eos>"
"in 1990 , mark messier took the hart over ray bourque by a margin of two votes , the difference being a single first-place vote . <eos>","in the order `` the case '' , and the images had been given by a small organization . <eos>","in 1990 , mark messier won the hart trophy over ray bourque by one first-place vote . <eos>"
the historical method comprises the techniques and guidelines by which historians use primary sources and other evidence to research and then to write history . <eos>,the early francisco and chinese above the corporation and were moved to bermuda . <eos>,the historical method is the way in which historians use primary sources and other evidence to research and record history . <eos>
it will then dislodge itself and sink back to the river bed in order to digest its food and wait for its next meal . <eos>,it is found to calculate how the array to make its food network for its months . <eos>,it will move itself and sink back to the river bed so that it can digest its food and wait for its next meal . <eos>
"johan was also the original bassist of the swedish power metal band hammerfall , but quit before the band ever released a studio album . <eos>",the band later later was the same band . the band had a little single album . <eos>,johan was the original bassist of hammerfall . he quit before the band released an album . <eos>
the two former presidents were later separately charged with mutiny and treason for their roles in the 1979 coup and the 1980 gwangju massacre . <eos>,the two mummy were awarded with the car were used in the us and the danish straits . <eos>,the two former presidents were charged with mutiny and treason . <eos>
"there are statues of sir alf ramsey and sir bobby robson , both former ipswich town and england managers , outside the ground . <eos>",there are many asteroids sports and the national islands are a lot of writers and found in the islands . <eos>,there are statues of sir alf ramsey and sir bobby robson . <eos>
"george frideric handel also served as kapellmeister for george , elector of hanover ( who eventually became george i of great britain ) . <eos>","such as ge , toyota , also also also also be used for many people as well as the director , such as defense , most of the people 's paraworld . <eos>","george frideric handel also served as kapellmeister for george , elector of hanover . <eos>"
"today , landis ' father has become a hearty supporter of his son and regards himself as one of floyd 's biggest fans . <eos>",some chocolate and diemen 's land made a large of groundwater 's f 's land . <eos>,"today , floyd 's father has become a strong supporter of his son . <eos>"
the new york city housing authority police department was a law enforcement agency in new york city that existed from 1952 to 1995 . <eos>,the new york city was a population in new york city with a new emmanuelle to new york city from new york to establish it . <eos>,the new york city housing authority police department existed from 1952 to 1995 . <eos>
the form of chess played is speed chess in which each competitor has a total of twelve minutes for the whole game . <eos>,the code is used in the district of the past gravity . <eos>,speed chess gives each player 12 minutes for the game . <eos>
"the wave traveled across the atlantic , and organized into a tropical depression off the northern coast of haiti on september 13 . <eos>","the atlantic hurricane status , and a tropical storm low low into the west . <eos>","the wave traveled across the atlantic . on september 13 , it became a tropical depression near haiti 's northern coast . <eos>"
"prior to the arrival of the storm , the national park service closed visitor centers and campgrounds along the outer banks . <eos>","the national islands , and the national border were co-sponsors of the modern church , and the final brand . <eos>",campgrounds around the outer banks were closed for the storm . <eos>
"he died on may 29 , 1518 in madrid , spain and was buried in the church of san benito d'alcantara . <eos>","he was in the bbc of pisa , he was in the province of the united kingdom , and then then part of the united kingdom . <eos>","he died on may 29 , 1518 in madrid spain . he was buried in the church of san benito d'alcantara . <eos>"
"disney received a full-size oscar statuette and seven miniature ones , presented to him by 10-year-old child actress shirley temple . <eos>","a spanish game , and then decided to leave by an animal and made by an enemy pawn . <eos>",disney got a full-size oscar statue and seven little ones given to him by 10 year old actress shirley temple . <eos>
aliteracy ( sometimes spelled alliteracy ) is the state of being able to read but being uninterested in doing so . <eos>,m is the capital of the state to be in switzerland . <eos>,aliteracy is being able to read but choosing not to . <eos>
"brunstad has several fast food restaurants , a cafeteria-style restaurant , coffee bar , and its own grocery store . <eos>","a large , bright has been seen with its own styles , and its own . <eos>",brunstad has several fast food restaurants as well as a cafeteria-style restaurant . they also have a coffee bar and a grocery store . <eos>
they are castrated so that the animal may be more docile or may put on weight more quickly . <eos>,"they are the only key that can be seen on may 20 , 2007 . <eos>",the animals are castrated so they become more calm and put on weight . <eos>
"development stable releases are rare , but there are often subversion snapshots which are stable enough to use . <eos>",there are many species species . these are available to use plants . <eos>,development stable output are rare but there are s lot of subversion snapshots that are good enough to use . <eos>
"these works he produced and published himself , whilst his much larger woodcuts were mostly commissioned work . <eos>",he also had a sequel and produced his great society were killed . <eos>,some works he made himself . his larger woodcuts were commissioned . <eos>
the amazon basin is the part of south america drained by the amazon river and its tributaries . <eos>,the town is part of the swiss river and its largest . <eos>,the amazon basin is at the end of the amazon river . <eos>
"finally in 1482 the order dispatched him to florence , the ' city of his destiny ' . <eos>","in the 11th and 12th century , the city of his father were brought to make in the city . <eos>","finally in 1482 , they order to release him to florence , the 'city of his destiny ' . <eos>"
this was demonstrated in the miller-urey experiment by stanley l. miller and harold c. urey in 1953 . <eos>,"this was in the early 1920s , usa and manchester died in the 1960s . <eos>",this was shown in the miller-urey experiment by stanley l. miller and harold c. urey in 1953 . <eos>
the same tram had derailed on 30 may 2006 at starr gate loop during previous trials . <eos>,"the title had heavy heavy on june 20 , 2007 . <eos>",the same tram had derailed on 30 may 2006 at during previous trials . <eos>
vouvray-sur-huisne is a commune in the sarthe department in the region of pays-de-la-loire in northwestern france . <eos>,marant is a commune in the sarthe department in pays-de-la-loire . <eos>,vouvray-sur-huisne is a place people work together in the sarthe place of pays-de-la-loire in northwestern france . <eos>
moderate to severe damage extended up the atlantic coastline and as far inland as west virginia . <eos>,ram dass and larry brilliant were brought as below as below . <eos>,"places along the atlantic coast had moderate to severe damage . there was inland damage as far away from the coast as west virginia , too . <eos>"
since the end of the 19th century eschelbronn is well known for its furniture manufacturing industry . <eos>,the most important of the district is known for its own administrative main security code . <eos>,eschelbronn has been known for furniture manufacturing since the end of the 19th century . <eos>
"shortly after attaining category 4 status , the outer convection of the hurricane became ragged . <eos>","the hurricane hurricane road became a hurricane , the younger alphabet , and the start of the hurricane bank . <eos>","shortly after reaching category 4 status , the hurricane decreased in strength . <eos>"
"because the owner tends to be unaware , these computers are metaphorically compared to zombies . <eos>",the product is the same to be used by open to use the software . <eos>,usually the owner does n't know about this . their computer is compared to a zombie . <eos>
the incident has been the subject of numerous reports as to ethics in scholarship . <eos>,the town has been seen as the capital of the town . <eos>,the incident has raised concerns about ethics in scholarships . <eos>
the upper half also resembles the coat of arms of the former district oberbarnim . <eos>,the coat of the district of the district of arms is a part of the district . <eos>,the upper half also looks like the coat of arms of the earlier district oberbarnim . <eos>
"he left a detachment of 11,000 troops to garrison the newly conquered region . <eos>",he left a member of the original cricket officers . <eos>,"he left 11,000 troops there to defend the region . <eos>"
"hinterrhein is an administrative district in the canton of graubunden , switzerland . <eos>","plessur is an administrative district in graubunden , switzerland . <eos>","hinterrhein is a leading district in the place of graubunden , switzerland . <eos>"
"their eyes are quite small , and their visual acuity is poor . <eos>","their gas station , and other animal are n't have any other authors . <eos>","their eyes are small , and their visual acuity is poor . <eos>"
the equilibrium price for a certain type of labor is the wage . <eos>,the government for a small type of water is a flat . <eos>,the price for a certain type of labor is the wage . <eos>
the characters are foul-mouthed extensions of their earlier characters pete and dud . <eos>,the islands are different species . they are all of all types of all types . <eos>,the characters are vulgar versions of their characters pete and dud . <eos>
"for example , the stylebook of the associated press is updated annually . <eos>",the most famous of the president is very very known for the executive of parliament . <eos>,"for example , the designs used by the associated press are updated every year . <eos>"
it was the first asteroid to be discovered by a spacecraft . <eos>,it was the first first first first first first given by an open event . <eos>,it was the first asteroid found by a spaceship . <eos>
they are rivaled as biological materials in toughness only by chitin . <eos>,they are also used as in by one prime area . <eos>,they are rivaled only by chitin in toughness . <eos>
"he settled in london , devoting himself chiefly to practical teaching . <eos>","he was a result in the uk , and law to be a great breakdown . <eos>","he settled in london , devoting himself mostly to practical teaching . <eos>"
it continues as the bohemian switzerland in the czech republic . <eos>,it 's the fastest growing in the district . <eos>,it goes on as the bohemian switzerland in the czech republic . <eos>
volterra is a town in the tuscany region of italy . <eos>,a town is in the region of france . <eos>,volterra is an italian town in the tuscany region . <eos>
mifepristone is a synthetic steroid compound used as a pharmaceutical . <eos>,fierce creatures is a large or chemical element . <eos>,mifepristone is a synthetic steroid compound used as medicine . <eos>
he was diagnosed with inoperable abdominal cancer in april 1999 . <eos>,he was also considered a few years . <eos>,he found out he had stomach cancer in april 1999 . <eos>
bruises often induce pain but are not normally dangerous . <eos>,some are not wood and are not not interrupt . <eos>,bruises are painful but not bad for you . <eos>
their participation is limited until they reach legal adulthood . <eos>,their release of their shop is sold until the same name . <eos>,they can not fully participate until the are a legal adult . <eos>
"as of 2000 , the population was 89,148 . <eos>",the event was founded in the german alphabet . <eos>,"as of 2000 , the population was 89,148 . <eos>"
take the square root of the variance . <eos>,the town of the main church were the republic of the east . <eos>,take the variance 's square root . <eos>
the female equivalent is a daughter . <eos>,the rpg-26 aglen is a chemical element . <eos>,"if the child is a female , it is a daughter . <eos>"
