Original,Prediction,Simplified sentences
"cogeneration ( also combined heat and power , chp ) is the use of a heat engine or a power station to simultaneously generate both electricity and useful heat . <eos>",a language is a large or illness or language . <eos>,cogeneration uses a heat engine or power station to generate electricity and heat at the same time . <eos>
advocacy countries with a minority muslim population are more likely than muslim-majority countries of the greater middle east to use mosques as a way to promote civic participation . <eos>,"a newspaper hole are used for to use 2,000 or females . <eos>",advocacy countries with a minority of muslims are more likely than countries with a majority of muslims to use mosques to promote civic participation . <eos>
"unlike the clouds on earth , however , which are composed of crystals of ice , neptune 's cirrus clouds are made up of crystals of frozen methane . <eos>","the district is a large of 690 island , which are rodney of 1002 mbar . <eos>","neptune 's cirrus clouds are made up of crystals of frozen methane , not like the clouds on earth which are made up of crystals of ice . <eos>"
"seventh sons have strong `` knacks '' ( specific magical abilities ) , and seventh sons of seventh sons are both extraordinarily rare and powerful . <eos>","`` `` '' '' , and published are part of the food . <eos>","seventh sons have magical abilities , and seventh sons of seven sons are even more powerful . <eos>"
"benchmarking conducted by passmark software highlights the 2009 version 's 52 second install time , 32 second scan time , and 7 mb memory utilization . <eos>",the game 's salaam were not deserve by the same 's name . <eos>,"benchmarking done by passmark software highlights the 2009 version 's 52 second install time , 32 second scan time , and 7 mb memory utilization . <eos>"
"volunteers provided food , blankets , water , children 's toys , massages , and a live rock band performance for those at the stadium . <eos>",", the british album , has a station for the public . <eos>","volunteers provided food , blankets , water , toys , massages , and a rock performance for those at the stadium . <eos>"
"in 1990 , mark messier took the hart over ray bourque by a margin of two votes , the difference being a single first-place vote . <eos>","in the early 1920s , the kami of a few or a large year of the same time . <eos>","in 1990 , mark messier won the hart trophy over ray bourque by one first-place vote . <eos>"
the historical method comprises the techniques and guidelines by which historians use primary sources and other evidence to research and then to write history . <eos>,the last two wavy and two above additions . it was used to bermuda and sellers to bermuda . <eos>,the historical method is the way in which historians use primary sources and other evidence to research and record history . <eos>
it will then dislodge itself and sink back to the river bed in order to digest its food and wait for its next meal . <eos>,it was used to seal for the food and sedges for food . <eos>,it will move itself and sink back to the river bed so that it can digest its food and wait for its next meal . <eos>
"johan was also the original bassist of the swedish power metal band hammerfall , but quit before the band ever released a studio album . <eos>","the first word was made on the top of the island , and a few program . <eos>",johan was the original bassist of hammerfall . he quit before the band released an album . <eos>
the two former presidents were later separately charged with mutiny and treason for their roles in the 1979 coup and the 1980 gwangju massacre . <eos>,the two series were used for the car and the danish straits . <eos>,the two former presidents were charged with mutiny and treason . <eos>
"there are statues of sir alf ramsey and sir bobby robson , both former ipswich town and england managers , outside the ground . <eos>",there are many works of science and 624 . <eos>,there are statues of sir alf ramsey and sir bobby robson . <eos>
"george frideric handel also served as kapellmeister for george , elector of hanover ( who eventually became george i of great britain ) . <eos>","many example are used for for example , but many of the forest 's own vii . <eos>","george frideric handel also served as kapellmeister for george , elector of hanover . <eos>"
"today , landis ' father has become a hearty supporter of his son and regards himself as one of floyd 's biggest fans . <eos>","many 's piano , he was a large catalan of groundwater 's nose . <eos>","today , floyd 's father has become a strong supporter of his son . <eos>"
the new york city housing authority police department was a law enforcement agency in new york city that existed from 1952 to 1995 . <eos>,the new york was a german bomb in new south wales . <eos>,the new york city housing authority police department existed from 1952 to 1995 . <eos>
the form of chess played is speed chess in which each competitor has a total of twelve minutes for the whole game . <eos>,the district is a source of kettering novels in the kettering game . <eos>,speed chess gives each player 12 minutes for the game . <eos>
"the wave traveled across the atlantic , and organized into a tropical depression off the northern coast of haiti on september 13 . <eos>","the east and the low , the first of the river and the low into a larger towns of beechworth and yackandandah on the northern edge of the fire area . <eos>","the wave traveled across the atlantic . on september 13 , it became a tropical depression near haiti 's northern coast . <eos>"
"prior to the arrival of the storm , the national park service closed visitor centers and campgrounds along the outer banks . <eos>","the first hurricane season , the first hurricane church , the east and the ruhr and the danish straits . <eos>",campgrounds around the outer banks were closed for the storm . <eos>
"he died on may 29 , 1518 in madrid , spain and was buried in the church of san benito d'alcantara . <eos>","he was in the united kingdom , chad and education in the united kingdom of albion . <eos>","he died on may 29 , 1518 in madrid spain . he was buried in the church of san benito d'alcantara . <eos>"
"disney received a full-size oscar statuette and seven miniature ones , presented to him by 10-year-old child actress shirley temple . <eos>","a spanish game , a faith and were brought to be more than by a epic field . <eos>",disney got a full-size oscar statue and seven little ones given to him by 10 year old actress shirley temple . <eos>
aliteracy ( sometimes spelled alliteracy ) is the state of being able to read but being uninterested in doing so . <eos>,boulogne-billancourt is the district of the district . <eos>,aliteracy is being able to read but choosing not to . <eos>
"brunstad has several fast food restaurants , a cafeteria-style restaurant , coffee bar , and its own grocery store . <eos>","a large , stephen youngest has been a spanish of sacred and other edward . <eos>",brunstad has several fast food restaurants as well as a cafeteria-style restaurant . they also have a coffee bar and a grocery store . <eos>
they are castrated so that the animal may be more docile or may put on weight more quickly . <eos>,they are the same name . <eos>,the animals are castrated so they become more calm and put on weight . <eos>
"development stable releases are rare , but there are often subversion snapshots which are stable enough to use . <eos>",some are similar of any people are related . <eos>,development stable output are rare but there are s lot of subversion snapshots that are good enough to use . <eos>
"these works he produced and published himself , whilst his much larger woodcuts were mostly commissioned work . <eos>",he was a spanish eccentric and marry . he was more adult to his food . <eos>,some works he made himself . his larger woodcuts were commissioned . <eos>
the amazon basin is the part of south america drained by the amazon river and its tributaries . <eos>,the river is the seventeenth river and the 13th river . <eos>,the amazon basin is at the end of the amazon river . <eos>
"finally in 1482 the order dispatched him to florence , the ' city of his destiny ' . <eos>","in the first movie , mather and the first of the first city were brought in his end of his own . <eos>","finally in 1482 , they order to release him to florence , the 'city of his destiny ' . <eos>"
this was demonstrated in the miller-urey experiment by stanley l. miller and harold c. urey in 1953 . <eos>,this was created in the 1920s and drama 0 fulham in 1963 and manchester united . <eos>,this was shown in the miller-urey experiment by stanley l. miller and harold c. urey in 1953 . <eos>
the same tram had derailed on 30 may 2006 at starr gate loop during previous trials . <eos>,"the first moon , the first moon were aired on june 20 , 2007 . <eos>",the same tram had derailed on 30 may 2006 at during previous trials . <eos>
vouvray-sur-huisne is a commune in the sarthe department in the region of pays-de-la-loire in northwestern france . <eos>,marant is a commune in the sarthe in the region in the region in the region of shusha . <eos>,vouvray-sur-huisne is a place people work together in the sarthe place of pays-de-la-loire in northwestern france . <eos>
moderate to severe damage extended up the atlantic coastline and as far inland as west virginia . <eos>,ram dass to re-examine the norwegian and then used as well as as as as as as as as as as as as well as well as well as well as as as as as well . <eos>,"places along the atlantic coast had moderate to severe damage . there was inland damage as far away from the coast as west virginia , too . <eos>"
since the end of the 19th century eschelbronn is well known for its furniture manufacturing industry . <eos>,the most of the district is known as the most of the district . <eos>,eschelbronn has been known for furniture manufacturing since the end of the 19th century . <eos>
"shortly after attaining category 4 status , the outer convection of the hurricane became ragged . <eos>","the most part of the day , the most part of the day was made . <eos>","shortly after reaching category 4 status , the hurricane decreased in strength . <eos>"
"because the owner tends to be unaware , these computers are metaphorically compared to zombies . <eos>",the game were not to be related to the same . <eos>,usually the owner does n't know about this . their computer is compared to a zombie . <eos>
the incident has been the subject of numerous reports as to ethics in scholarship . <eos>,the town has been been used in the east states of america . <eos>,the incident has raised concerns about ethics in scholarships . <eos>
the upper half also resembles the coat of arms of the former district oberbarnim . <eos>,the coat of the country of the main river of the country of the country . <eos>,the upper half also looks like the coat of arms of the earlier district oberbarnim . <eos>
"he left a detachment of 11,000 troops to garrison the newly conquered region . <eos>",he became a member of the nearest school to the eu . <eos>,"he left 11,000 troops there to defend the region . <eos>"
"hinterrhein is an administrative district in the canton of graubunden , switzerland . <eos>","plessur is an administrative district in the canton of graubunden , england . <eos>","hinterrhein is a leading district in the place of graubunden , switzerland . <eos>"
"their eyes are quite small , and their visual acuity is poor . <eos>",some are other creatures are used for the food . <eos>,"their eyes are small , and their visual acuity is poor . <eos>"
the equilibrium price for a certain type of labor is the wage . <eos>,the most word of the main solar is a more important member of the main river . <eos>,the price for a certain type of labor is the wage . <eos>
the characters are foul-mouthed extensions of their earlier characters pete and dud . <eos>,the term are not have many different and other types are made of other applications . <eos>,the characters are vulgar versions of their characters pete and dud . <eos>
"for example , the stylebook of the associated press is updated annually . <eos>",the most of the main road is the most chemical chemical of the same . <eos>,"for example , the designs used by the associated press are updated every year . <eos>"
it was the first asteroid to be discovered by a spacecraft . <eos>,it was the first first to be given by the german army . <eos>,it was the first asteroid found by a spaceship . <eos>
they are rivaled as biological materials in toughness only by chitin . <eos>,they are used in american years . <eos>,they are rivaled only by chitin in toughness . <eos>
"he settled in london , devoting himself chiefly to practical teaching . <eos>",he was to her to the first series in the uk and sub-committee . <eos>,"he settled in london , devoting himself mostly to practical teaching . <eos>"
it continues as the bohemian switzerland in the czech republic . <eos>,it was the first used in the north atlantic in the area . <eos>,it goes on as the bohemian switzerland in the czech republic . <eos>
volterra is a town in the tuscany region of italy . <eos>,lot-et-garonne is a town in the region of the region . <eos>,volterra is an italian town in the tuscany region . <eos>
mifepristone is a synthetic steroid compound used as a pharmaceutical . <eos>,neodymium is a large disk . <eos>,mifepristone is a synthetic steroid compound used as medicine . <eos>
he was diagnosed with inoperable abdominal cancer in april 1999 . <eos>,he was buried in 1232 . <eos>,he found out he had stomach cancer in april 1999 . <eos>
bruises often induce pain but are not normally dangerous . <eos>,some embedded are not treated . <eos>,bruises are painful but not bad for you . <eos>
their participation is limited until they reach legal adulthood . <eos>,chlamydia is the fourth system . <eos>,they can not fully participate until the are a legal adult . <eos>
"as of 2000 , the population was 89,148 . <eos>",the first was made of the german goddess . <eos>,"as of 2000 , the population was 89,148 . <eos>"
take the square root of the variance . <eos>,the most of the main day were become the most of the main river . <eos>,take the variance 's square root . <eos>
the female equivalent is a daughter . <eos>,the rpg-26 aglen is a element . <eos>,"if the child is a female , it is a daughter . <eos>"
"the company opened twice as many canadian outlets as mcdonald 's `` wendy 's confirms tim hortons ipo by march '' , ottawa business journal , december 1 , 2005 , and system-wide sales also surpassed those of mcdonald 's canadian operations as of 2002 . <eos>","the term used as many 1 , beethoven , and velveteen . <eos>",the canadian wendy 's was twice as popular as mcdonalds in 2002 . <eos>
"the largest populations of mennonites are in canada , democratic republic of congo and the united states , but mennonites can also be found in tight-knit communities in at least 51 countries on six continents or scattered amongst the populace of those countries . <eos>",the district of the united states of america and blue blue are found in the area of the united states . <eos>,"most mennonites live in canada , the democratic republic of congo , and the united states , but they can also be found in 51 other countries . <eos>"
