Original,Prediction,Simplified sentences
"in architectural decoration small pieces of colored and iridescent shell have been used to create mosaics and inlays , which have been used to decorate walls , furniture and boxes . <eos>",and many have been used for many food . they have been used for and other systems . <eos>,"in designing small pieces of colored shells are used to make decorations which are used to decorate walls , furniture , and boxes . <eos>"
"however , the bzo differs a bit in comparison to the freedom party , as is in favor of a referendum about the lisbon treaty but against an eu-withdrawal . <eos>","the town was a large , blaine , as a large of the series , as a large white magazine . <eos>","however , the bzo is not the same as the freedom party . <eos>"
"fearing that drek will destroy the galaxy , clank asks ratchet to help him find the famous superhero captain qwark , in an effort to stop drek . <eos>","the game , the hubble of the same name , the first fifteen not conquer the same . <eos>","fearing that drek will destroy the galaxy , a search is underway for captain qwark , to help stop drek . <eos>"
"giardia lamblia ( synonymous with lamblia intestinalis and giardia duodenalis ) is a flagellated protozoan parasite that colonises and reproduces in the small intestine , causing giardiasis . <eos>",killzone and sport is a more more than four games . it is a more more than the same series . <eos>,"giardia lamblia is a flagellated protozoan parasite that colonises and reproduces in the small intestine , causing giardiasis . <eos>"
"the story of christmas is based on the biblical accounts given in the gospel of matthew , namely - and the gospel of luke , specifically - . <eos>","the district is the longest of the main kingdom of the island , in the island of atauro and cairo . <eos>",the story of christmas is based on the gospel of matthew and luke . <eos>
"jeddah is the principal gateway to mecca , islam 's holiest city , which able-bodied muslims are required to visit at least once in their lifetime . <eos>",the term is also used to be more than j. k. years . <eos>,muslims are required to visit mecca once in their lifetime . <eos>
"on october 14 , 1960 , presidential candidate john f. kennedy proposed the concept of what became the peace corps on the steps of michigan union . <eos>","on september 17 , december september , december 1998 , the cfa of the district 's commissars is a russian . <eos>","on october 14 , 1960 , presidential candidate john f. kennedy proposed the concept for the peace corps at the michigan union . <eos>"
"the apostolic tradition , attributed to the theologian hippolytus , attests the singing of hallel psalms with alleluia as the refrain in early christian agape feasts . <eos>","the first fifteen asteroids , the first fifteen officers were brought in the us . it was seen as the capital , in the roman catholic animated in the state of america . <eos>",": the apostolic tradition , attributed to the theologian hippolytus , cites of hallel psalms with alleluia as the refrain in early christian agape feasts . <eos>"
"as a result , although many mosques will not enforce violations , both men and women when attending a mosque must adhere to these guidelines . <eos>","a spanish game , and a lot of a game . <eos>",men and women attending a mosque must follow certain guidelines . <eos>
"it was discovered by stephen p. synnott in images from the voyager 1 space probe taken on march 5 , 1979 while orbiting around jupiter . <eos>","it was discovered by the mount city in the early army , it was discovered by the same name on september 20 . <eos>",stephen p. synnott noticed it in pictures from the voyager 1 space probe . <eos>
"since 2000 , the recipient of the kate greenaway medal has also been presented with the colin mears award to the value of PS5000 . <eos>","after the other , the congress of the same have been used with the growth to the growth . <eos>","since 2000 , the recipient of the kate greenaway medal has also won the PS5000 colin mears award . <eos>"
after graduation he returned to yerevan to teach at the local conservatory and later he was appointed artistic director of the armenian philarmonic orchestra . <eos>,he moved to the election . he was done to leave after the election . he was given the first team of the election . <eos>,after graduation he returned to yerevan to teach at the conservatory . later he was appointed artistic director of the armenian philarmonic orchestra . <eos>
"she performed for president reagan in 1988 's great performances at the white house series , which aired on the public broadcasting service . <eos>","she was seen for the task on august 14 , 2008 in the world . <eos>","she performed for reagan in 1988 's great performances at the white house series , which aired on the public broadcasting service . <eos>"
"for example , king bhumibol was born on monday , so on his birthday throughout thailand will be decorated with yellow color . <eos>","on december 12 , 2007 was on february 12 , 2008 . <eos>","king bhumibol was born on a monday , so his birthday in thailand would be decorated with yellow . <eos>"
he advocates applying a user-centered design process in product development cycles and also works towards popularizing interaction design as a mainstream discipline . <eos>,he also also also also also have a strong scientist in a fierce series . <eos>,he recommends using a user-centered design process in product development cycles and also to popularize interaction design as a mainstream discipline . <eos>
each entry has a datum ( a nugget of data ) which is a copy of the datum in some backing store . <eos>,a town is a part of the anguidae family . <eos>,there is a copy of each datum entry in some backing store . <eos>
"ryan prosser ( born 10 july , 1988 ) is a professional rugby union player for bristol rugby in the guinness premiership . <eos>",helmut marie is a traditional football for the nearest space stadium . <eos>,"born in 1988 , ryan prosser is a professional rugby player . he plays for bristol rugby in the guinness premiership . <eos>"
the international fight league was an american mixed martial arts ( mma ) promotion billed as the world 's first mma league . <eos>,the first was an american capital ( the world ) . it was the first capital 's largest capital . <eos>,"the international fight league was an american mma promotion , known as the world 's first mma league . <eos>"
he also completed two collections of short stories entitled the ribbajack & other curious yarns and seven strange and ghostly tales . <eos>,he also also also have been used for many other productions . <eos>,he also completed two short story collections . these were titled the ribbajack & other curious yarns and seven strange and ghostly tales . <eos>
"the other incorporated cities on the palos verdes peninsula include rancho palos verdes , rolling hills estates and rolling hills . <eos>",the team was made on the american american political and the danish empire . <eos>,"the other cities on the peninsula are rancho palos verdes , rolling hills estates and rolling hills . <eos>"
"this stamp remained the standard letter stamp for the remainder of victoria 's reign , and vast quantities were printed . <eos>",this effect were the most common for the most popular foundation . <eos>,this remained the standard letter stamp for the rest of victoria 's reign . vast quantities were printed . <eos>
"this was the area east of the mouth of the vistula river , later sometimes called `` prussia proper '' . <eos>","this was the most part of the world , the most part of the world , the most of the world , in `` the jubilee river of the river . '' <eos>","the area was east of the beginning of the vistula river . later on , some people called it `` prussia proper . '' <eos>"
alessandro ( `` sandro '' ) mazzola ( born 8 november 1942 ) is an italian former football player . <eos>,lothar ( born 2 ) is an italian football player ( soccer ) is an italian football player . <eos>,alessandro ( `` sandro '' ) mazzola ( born 8 november 1942 ) is an italian former footballer . <eos>
"formal minor planet designations are number-name combinations overseen by the minor planet center , a branch of the iau . <eos>","anchovies are reported by the french source , a particulate stripe , a large , bright , or a large of the mountain . <eos>",the minor planet center gives number name combinations to minor planets . <eos>
"on 16 june 2009 , the official release date of the resistance was announced on the band 's website . <eos>","on the top was on the top of the planet , the 16th alphabet was on the top of the planet 's imminent destruction . <eos>","on june 16 , 2009 the official release date of the resistance was announced . it was announced on the band 's website . <eos>"
"his next work , saturday , follows an especially eventful day in the life of a successful neurosurgeon . <eos>","the story , a story , an human , a large , or a large of the total earned a municipality of a project . <eos>",next saturday is a presentation of a successful neurosurgeon . <eos>
"it is situated at the coast of the baltic sea , where it encloses the city of stralsund . <eos>",it is the 9th of the ancient city of the ancient city of the tollensesee . it was the 9th of the modern coast system . <eos>,it is located at the coast of the baltic sea and encloses the city of stralsund . <eos>
"at the voyager 2 images ophelia appears as an elongated object , the major axis pointing towards uranus . <eos>",at the world wrestling federation was an english organization . <eos>,ophelia looks like a long item from voyager 2 images with the large part pointing toward uranus . <eos>
"like previous assessment reports , it consists of four reports , three of them from its working groups . <eos>","it was found in chapel college , french reviews , et . <eos>",it consists of four reports . three of them are from its working groups . <eos>
the great dark spot is thought to represent a hole in the methane cloud deck of neptune . <eos>,the town is a team of the descendants of the descendants in the north coast of the series . <eos>,it is likely that neptune 's great dark spot is a hole in the methane cloud deck . <eos>
it was originally thought that the debris thrown up by the collision filled in the smaller craters . <eos>,it was the first largest in the world . <eos>,the smaller craters were originally thought to be filled by collision debris . <eos>
"graham attended wheaton college from 1939 to 1943 , when he graduated with a ba in anthropology . <eos>",he was named after the band from london to his time in a band . <eos>,graham graduated with a ba in anthropology from wheaton college . <eos>
"despina was discovered in late july , 1989 from the images taken by the voyager 2 probe . <eos>",it was found in the 1961 period . <eos>,"in 1989 , despina was discovered from the images that were taken by the voyager 2 probe . <eos>"
"by early on september 30 , wind shear began to dramatically increase and a weakening trend began . <eos>","by a small , and a sermon of a game on the shell . <eos>",on september 30 the wind increased . <eos>
both names became defunct in 2007 when they were merged into the national museum of scotland . <eos>,they became the important of the nearest branch of the us . <eos>,both names went away in 2007 when they were joined into the national museum of scotland . <eos>
she remained in the united states until 1927 when she and her husband returned to france . <eos>,in the united states conspiracy van united states in the united states series . <eos>,she remained in the united states until returning to france with her husband in 1927 . <eos>
the first italian grand prix motor racing championship took place on 4 september 1921 at brescia . <eos>,"the first first minaret was first on june 12 , 2007 . <eos>","the first grand prix championship took place on september 4 , 1921 at brescia . <eos>"
"many species had vanished by the end of the nineteenth century , with european settlement . <eos>","the first had been discovered by the world , but it became more than by the macedonian . <eos>",many species had vanished with european settlement . <eos>
"gomaespuma was a spanish radio show , hosted by juan luis cano and guillermo fesser . <eos>","koop was a spanish vocal and made by small games , ben and blue nebulae . <eos>",gomaespuma was a spanish radio show . it was hosted by juan luis cano and guillermo fesser . <eos>
he was also named 1982 `` sportsman of the year '' by sports illustrated . <eos>,he was also named the `` word '' he was named the `` word '' by `` the word '' . <eos>,he was sports illustrated 's `` sportsman of the year '' in 1982 . <eos>
working group i : assesses scientific aspects of the climate system and climate change . <eos>,many of the day and deaths were made of the food . <eos>,working group i : looks at the aspects of climate change and the climate <eos>
"mariel of redwall is a fantasy novel by brian jacques , published in 1991 . <eos>",brusque is a novel by brian jacques . it is a novel by brian jacques . <eos>,mariel of redwall is a novel written by brian jacques . it was published in 1991 . <eos>
in 1987 wexler was inducted into the rock and roll hall of fame . <eos>,in the great s. and low groups was made into the great great society and the low . <eos>,in 1987 wexler was recognized into the rock and roll hall of fame . <eos>
"orton and his wife welcomed alanna marie orton on july 12 , 2008 . <eos>","his book and commentator were found in the united states of 2005 and bobby lashley on december 14 , 2008 . <eos>","orton and his wife welcomed alanna marie orton july 12 , 2008 . <eos>"
the british decided to eliminate him and take the land by force . <eos>,the last two glove were brought by the entire to the entire division . <eos>,the british decided to take him out and land by force . <eos>
it is derived from voice of america ( voa ) special english . <eos>,it is from the district of china . <eos>,it is derived from voice of america special english . <eos>
"there he died six weeks later , on 13 january 888 . <eos>","he was found on november 20 , 1855 . <eos>",he died there six weeks later on 13 january 888 . <eos>
"in its pure form , dextromethorphan occurs as a white powder . <eos>","in 2003 , a few town is a stock of a stock . <eos>",dextromethorphan appears as a white powder in its natural form . <eos>
he is also a member of another jungiery boyband 183 club . <eos>,he is a member of seven novels novels . <eos>,"he 's also a member of another jungiery boyband , 183 club . <eos>"
"today nrc is organised as an independent , private foundation . <eos>","packagekit is an english , but it is known as an italian singer as an industrial stadium . <eos>","nrc is run as an independent , private foundation . <eos>"
it is not actually a true louse . <eos>,it is a element that has not mean a larger . <eos>,it is not a louse . <eos>
admission to tsinghua is extremely competitive . <eos>,editors is an important weather of china . <eos>,it is very hard to be admitted to tsinghua . <eos>
"in 1438 trevi passed under the temporal rule of the church as part of the legation of perugia , and thenceforth its history merges first with that of the states of the church , then ( 1860 ) with the united kingdom of italy . <eos>",in the northern of the cape del of the province of the island of atauro and st. miles of galveston . it was the most part of the united kingdom . <eos>,"in 1438 , trevi was temporarily ruled by the church as part of perugia . from that time , its history merges with the states of the church until 1860 , then becoming part of the united kingdom of italy . <eos>"
"none of the authors , contributors , sponsors , administrators , vandals , or anyone else connected with wikipedia , in any way whatsoever , can be responsible for your use of the information contained in or linked from these web pages . <eos>","after the 19th , or emotional matt , values , goals , or human mourning for their business or more than a business or more than their business or business or more than their business units or product . <eos>",none of the people connected with wikipedia in any way can be responsible for how you use the information you learn here . <eos>
"historically , the sensations of itch and pain have not been considered to be independent of each other until recently , where it was found that itch has several features in common with pain , but exhibits notable differences . <eos>",the storm of mars and venus are not allowed in a music group . <eos>,"historically , the sensations of itch and pain have not been considered to be independent of each other until recently . it was found that itch has several features in common with pain , but exhibits notable differences . <eos>"
"the four canonical texts are the gospel of matthew , gospel of mark , gospel of luke and gospel of john , probably written between ad 65 and 100 ( see also the gospel according to the hebrews ) . <eos>","the island are the class of quantum mechanics of the east islands of the river islands . it is also the most possible to the southeast of the east line of the fire , mississippi , and contra costa . <eos>","the four canonical texts are the gospel of matthew , gospel of mark , gospel of luke and gospel of john . they were probably written between ad 65 and 100 ( see also the gospel according to the hebrews ) . <eos>"
"the tongue is sticky because of the presence of glycoprotein-rich mucous , which both lubricates movement in and out of the snout and helps to catch ants and termites , which adhere to it . <eos>","the main river of the main states of 1878. in the shell , it is also a large of 690 and debate to bermuda . <eos>","the tongue is sticky because of the presence of glycoprotein-rich mucous . this lubricates movement in and out of the snout and helps to catch ants and termites , which adhere to it . <eos>"
"convinced that the grounds were haunted , they decided to publish their findings in a book an adventure ( 1911 ) , under the pseudonyms of elizabeth morison and frances lamont . <eos>",the game were not to be a large of the four line and deaths of the main states . <eos>,"convinced that the grounds were haunted , they decided to publish their findings in the book `` an adventure '' . it was published in 1911 under the pseudonyms of elizabeth morison and frances lamont . <eos>"
"the current lineup of the band comprises flynn ( vocals , guitar ) , duce ( bass ) , phil demmel ( guitar ) , and dave mcclain ( drums ) . <eos>","the island of the island was created by the medieval 3166 , arctic boosh , and 167 ( 1000 m ) . <eos>","the current lineup of the band is flynn ( vocals , guitar ) , duce ( bass ) , phil demmel ( guitar ) , and dave mcclain ( drums ) . <eos>"
"in the soviet years , the bolsheviks demolished two of rostov 's principal landmarks - st alexander nevsky cathedral ( 1908 ) and st george cathedral in nakhichevan ( 1783-1807 ) . <eos>","in the state of the region 's population , the district 's third was made in the region of the region 's district ( 51 m ) . <eos>","the bolsheviks destroyed two of rostov 's principal landmarks . namely , st alexander nevsky cathedral ( 1908 ) and st george cathedral in nakhichevan ( 1783-1807 ) . <eos>"
"furthermore , research has shown children are less likely to report a crime if it involves someone that he or she knows , trusts , and / or cares about . <eos>","they are a similar or more related to a music or similar , but they are not related . <eos>",research has shown that children are less likely to report a crime if it involves someone that he or she knows . <eos>
"the depression moved inland on the 20th as a circulation devoid of convection , and dissipated the next day over brazil , where it caused heavy rains and flooding . <eos>",the team of the mountain and fifth digits on the top of the same war . <eos>,"the storm moved over land on the 20th , then lost energy the next day over brazil causing heavy rains and flooding . <eos>"
"cogeneration ( also combined heat and power , chp ) is the use of a heat engine or a power station to simultaneously generate both electricity and useful heat . <eos>",soy is a language a large or a golden infectious game . <eos>,cogeneration uses a heat engine or power station to generate electricity and heat at the same time . <eos>
advocacy countries with a minority muslim population are more likely than muslim-majority countries of the greater middle east to use mosques as a way to promote civic participation . <eos>,"a story are more than 2,000 to use the u. s. or a subtropical of god . <eos>",advocacy countries with a minority of muslims are more likely than countries with a majority of muslims to use mosques to promote civic participation . <eos>
"unlike the clouds on earth , however , which are composed of crystals of ice , neptune 's cirrus clouds are made up of crystals of frozen methane . <eos>","the polish side is on the island , but it was made up of 1002 mbar . <eos>","neptune 's cirrus clouds are made up of crystals of frozen methane , not like the clouds on earth which are made up of crystals of ice . <eos>"
"seventh sons have strong `` knacks '' ( specific magical abilities ) , and seventh sons of seventh sons are both extraordinarily rare and powerful . <eos>","`` `` '' '' , and has a large of science and media personalities . <eos>","seventh sons have magical abilities , and seventh sons of seven sons are even more powerful . <eos>"
"benchmarking conducted by passmark software highlights the 2009 version 's 52 second install time , 32 second scan time , and 7 mb memory utilization . <eos>","the game 's salaam were brought by the same , and other time . <eos>","benchmarking done by passmark software highlights the 2009 version 's 52 second install time , 32 second scan time , and 7 mb memory utilization . <eos>"
"volunteers provided food , blankets , water , children 's toys , massages , and a live rock band performance for those at the stadium . <eos>",", he played for the band for a year . <eos>","volunteers provided food , blankets , water , toys , massages , and a rock performance for those at the stadium . <eos>"
"in 1990 , mark messier took the hart over ray bourque by a margin of two votes , the difference being a single first-place vote . <eos>","in the early 1920s , the alliance was given by the other forces , the title of a large white party . <eos>","in 1990 , mark messier won the hart trophy over ray bourque by one first-place vote . <eos>"
the historical method comprises the techniques and guidelines by which historians use primary sources and other evidence to research and then to write history . <eos>,the last and two above risc between him and food . <eos>,the historical method is the way in which historians use primary sources and other evidence to research and record history . <eos>
it will then dislodge itself and sink back to the river bed in order to digest its food and wait for its next meal . <eos>,it is used to calculate for the food and sedges for food . <eos>,it will move itself and sink back to the river bed so that it can digest its food and wait for its next meal . <eos>
"johan was also the original bassist of the swedish power metal band hammerfall , but quit before the band ever released a studio album . <eos>","the band was made from the top of the top of the island , also a song of a song of a song of a song of a song , who got with a blind eye . <eos>",johan was the original bassist of hammerfall . he quit before the band released an album . <eos>
the two former presidents were later separately charged with mutiny and treason for their roles in the 1979 coup and the 1980 gwangju massacre . <eos>,the two were used with more than months and the danish straits . <eos>,the two former presidents were charged with mutiny and treason . <eos>
"there are statues of sir alf ramsey and sir bobby robson , both former ipswich town and england managers , outside the ground . <eos>",there are many asteroids and conductors . <eos>,there are statues of sir alf ramsey and sir bobby robson . <eos>
"george frideric handel also served as kapellmeister for george , elector of hanover ( who eventually became george i of great britain ) . <eos>","many example are used for many example , but it was used for for example , most of the group of fame in the island of gametes , inc . <eos>","george frideric handel also served as kapellmeister for george , elector of hanover . <eos>"
"today , landis ' father has become a hearty supporter of his son and regards himself as one of floyd 's biggest fans . <eos>",many species was a large of groundwater and sek 's paraworld . <eos>,"today , floyd 's father has become a strong supporter of his son . <eos>"
the new york city housing authority police department was a law enforcement agency in new york city that existed from 1952 to 1995 . <eos>,the new york was a german bomb from new new york moved from 1982 . <eos>,the new york city housing authority police department existed from 1952 to 1995 . <eos>
the form of chess played is speed chess in which each competitor has a total of twelve minutes for the whole game . <eos>,the district is used in astronomy . it is a member of the kettering game for the kettering game . <eos>,speed chess gives each player 12 minutes for the game . <eos>
"the wave traveled across the atlantic , and organized into a tropical depression off the northern coast of haiti on september 13 . <eos>","the team of the east , the lords , the lords , the rue river , and a low low of the larger towns of latmus . <eos>","the wave traveled across the atlantic . on september 13 , it became a tropical depression near haiti 's northern coast . <eos>"
"prior to the arrival of the storm , the national park service closed visitor centers and campgrounds along the outer banks . <eos>","the storm was given to the east , the east , the east , and the ruhr and the ennepe . <eos>",campgrounds around the outer banks were closed for the storm . <eos>
"he died on may 29 , 1518 in madrid , spain and was buried in the church of san benito d'alcantara . <eos>","he was in the off-broadway of the united kingdom , pistoia , and russia . <eos>","he died on may 29 , 1518 in madrid spain . he was buried in the church of san benito d'alcantara . <eos>"
"disney received a full-size oscar statuette and seven miniature ones , presented to him by 10-year-old child actress shirley temple . <eos>","a spanish game , and a faith of a game . <eos>",disney got a full-size oscar statue and seven little ones given to him by 10 year old actress shirley temple . <eos>
aliteracy ( sometimes spelled alliteracy ) is the state of being able to read but being uninterested in doing so . <eos>,guangxi is the capital of the district . <eos>,aliteracy is being able to read but choosing not to . <eos>
"brunstad has several fast food restaurants , a cafeteria-style restaurant , coffee bar , and its own grocery store . <eos>","a large , stephen included , and a distinctly vibrato , and a son of cambridge . <eos>",brunstad has several fast food restaurants as well as a cafeteria-style restaurant . they also have a coffee bar and a grocery store . <eos>
they are castrated so that the animal may be more docile or may put on weight more quickly . <eos>,"they are a larger vessel on the list , but they can be seen on may 16 , 1852 . <eos>",the animals are castrated so they become more calm and put on weight . <eos>
"development stable releases are rare , but there are often subversion snapshots which are stable enough to use . <eos>",there are a similar species that are not related to use . <eos>,development stable output are rare but there are s lot of subversion snapshots that are good enough to use . <eos>
"these works he produced and published himself , whilst his much larger woodcuts were mostly commissioned work . <eos>",he also also also had a spanish eccentric and marry . he was more related to the food . <eos>,some works he made himself . his larger woodcuts were commissioned . <eos>
the amazon basin is the part of south america drained by the amazon river and its tributaries . <eos>,the main river is the capital of the east river and the mycenean river . <eos>,the amazon basin is at the end of the amazon river . <eos>
"finally in 1482 the order dispatched him to florence , the ' city of his destiny ' . <eos>","in the 19th century , the first tetrapods were brought to be the first team of the first series . <eos>","finally in 1482 , they order to release him to florence , the 'city of his destiny ' . <eos>"
this was demonstrated in the miller-urey experiment by stanley l. miller and harold c. urey in 1953 . <eos>,"this was in the early 1920s , usa and caleb . <eos>",this was shown in the miller-urey experiment by stanley l. miller and harold c. urey in 1953 . <eos>
the same tram had derailed on 30 may 2006 at starr gate loop during previous trials . <eos>,"the first law telescope on august 20 , 1975 . <eos>",the same tram had derailed on 30 may 2006 at during previous trials . <eos>
vouvray-sur-huisne is a commune in the sarthe department in the region of pays-de-la-loire in northwestern france . <eos>,marant is a commune in the sarthe department in france . <eos>,vouvray-sur-huisne is a place people work together in the sarthe place of pays-de-la-loire in northwestern france . <eos>
moderate to severe damage extended up the atlantic coastline and as far inland as west virginia . <eos>,ram dass and larry brilliant were brought as many as many people as many as many people as well as the capital . <eos>,"places along the atlantic coast had moderate to severe damage . there was inland damage as far away from the coast as west virginia , too . <eos>"
since the end of the 19th century eschelbronn is well known for its furniture manufacturing industry . <eos>,the most of the district is known for the most of the district . <eos>,eschelbronn has been known for furniture manufacturing since the end of the 19th century . <eos>
"shortly after attaining category 4 status , the outer convection of the hurricane became ragged . <eos>",the congress of the modern alphabet . <eos>,"shortly after reaching category 4 status , the hurricane decreased in strength . <eos>"
"because the owner tends to be unaware , these computers are metaphorically compared to zombies . <eos>",the game were sent to be the same . they are used to be related to the actions of 3.60 to be multiplied . <eos>,usually the owner does n't know about this . their computer is compared to a zombie . <eos>
the incident has been the subject of numerous reports as to ethics in scholarship . <eos>,the town has been seen to use in the u. s. of germany . <eos>,the incident has raised concerns about ethics in scholarships . <eos>
the upper half also resembles the coat of arms of the former district oberbarnim . <eos>,the coat of the main coat of the main coat of the country of arms is a large of the country . <eos>,the upper half also looks like the coat of arms of the earlier district oberbarnim . <eos>
"he left a detachment of 11,000 troops to garrison the newly conquered region . <eos>",he became a member of the same band to be a member of the same band to be a member of the same band . <eos>,"he left 11,000 troops there to defend the region . <eos>"
"hinterrhein is an administrative district in the canton of graubunden , switzerland . <eos>","plessur is an administrative district in graubunden , england . <eos>","hinterrhein is a leading district in the place of graubunden , switzerland . <eos>"
"their eyes are quite small , and their visual acuity is poor . <eos>","they are also used for other animal , but they are used for other animal system . <eos>","their eyes are small , and their visual acuity is poor . <eos>"
the equilibrium price for a certain type of labor is the wage . <eos>,the most common for a municipality of the main solar system is a member of the main solar system . <eos>,the price for a certain type of labor is the wage . <eos>
the characters are foul-mouthed extensions of their earlier characters pete and dud . <eos>,the same are not have many types of service . <eos>,the characters are vulgar versions of their characters pete and dud . <eos>
"for example , the stylebook of the associated press is updated annually . <eos>",the most chemical activity for the main buddhist is munitions . <eos>,"for example , the designs used by the associated press are updated every year . <eos>"
it was the first asteroid to be discovered by a spacecraft . <eos>,it was the first first word by a german event . <eos>,it was the first asteroid found by a spaceship . <eos>
they are rivaled as biological materials in toughness only by chitin . <eos>,they are also used in 1949 by american previous k. rowling . <eos>,they are rivaled only by chitin in toughness . <eos>
"he settled in london , devoting himself chiefly to practical teaching . <eos>","he was to leave in the uk , and then sent to a more breakdown . <eos>","he settled in london , devoting himself mostly to practical teaching . <eos>"
it continues as the bohemian switzerland in the czech republic . <eos>,it was the first prize in the atlantic in the atlantic in the area . <eos>,it goes on as the bohemian switzerland in the czech republic . <eos>
volterra is a town in the tuscany region of italy . <eos>,lot-et-garonne is a town in the region of derbyshire . <eos>,volterra is an italian town in the tuscany region . <eos>
mifepristone is a synthetic steroid compound used as a pharmaceutical . <eos>,neodymium is a large or chemical chemical translation . <eos>,mifepristone is a synthetic steroid compound used as medicine . <eos>
he was diagnosed with inoperable abdominal cancer in april 1999 . <eos>,he was buried in 1949 . <eos>,he found out he had stomach cancer in april 1999 . <eos>
bruises often induce pain but are not normally dangerous . <eos>,some are wood and other systems are not not . <eos>,bruises are painful but not bad for you . <eos>
their participation is limited until they reach legal adulthood . <eos>,the same is often seen . <eos>,they can not fully participate until the are a legal adult . <eos>
"as of 2000 , the population was 89,148 . <eos>",the state was made in the state of france . <eos>,"as of 2000 , the population was 89,148 . <eos>"
take the square root of the variance . <eos>,the main main system was made throughout the main states of the main belt . <eos>,take the variance 's square root . <eos>
the female equivalent is a daughter . <eos>,the rpg-26 aglen is a more element . <eos>,"if the child is a female , it is a daughter . <eos>"
"the company opened twice as many canadian outlets as mcdonald 's `` wendy 's confirms tim hortons ipo by march '' , ottawa business journal , december 1 , 2005 , and system-wide sales also surpassed those of mcdonald 's canadian operations as of 2002 . <eos>","the term was used by american areas , including bacteria , fungi , fungi , fungi , fungi , fungi , fungi , fungi , fungi , and minnie areas of quantum theory . <eos>",the canadian wendy 's was twice as popular as mcdonalds in 2002 . <eos>
