Original,Prediction,Simplified sentences
"orton and his wife welcomed alanna marie orton on july 12 , 2008 . <eos>","his team and fans and showed were voted on november 1 , 2006 . <eos>","orton and his wife welcomed alanna marie orton july 12 , 2008 . <eos>"
the british decided to eliminate him and take the land by force . <eos>,the last nose to be the largest and s / 1986 and far attack to the data . <eos>,the british decided to take him out and land by force . <eos>
it is derived from voice of america ( voa ) special english . <eos>,it is from one of the main family of primitive organic / tulergi . <eos>,it is derived from voice of america special english . <eos>
"there he died six weeks later , on 13 january 888 . <eos>","he performed on november 29 , 1941 . <eos>",he died there six weeks later on 13 january 888 . <eos>
"in its pure form , dextromethorphan occurs as a white powder . <eos>","in its districts , a town of a town in a white boy was a white boy . <eos>",dextromethorphan appears as a white powder in its natural form . <eos>
he is also a member of another jungiery boyband 183 club . <eos>,he is a member of another drink . <eos>,"he 's also a member of another jungiery boyband , 183 club . <eos>"
"today nrc is organised as an independent , private foundation . <eos>","today , is an industrial town . <eos>","nrc is run as an independent , private foundation . <eos>"
it is not actually a true louse . <eos>,it is a main actor . <eos>,it is not a louse . <eos>
admission to tsinghua is extremely competitive . <eos>,russia is very very different . <eos>,it is very hard to be admitted to tsinghua . <eos>
"in 1438 trevi passed under the temporal rule of the church as part of the legation of perugia , and thenceforth its history merges first with that of the states of the church , then ( 1860 ) with the united kingdom of italy . <eos>","in the 19th century , the majority of the jardines del rey council of the region of the island of sonneberg . it was born with the united kingdom of galveston island . <eos>","in 1438 , trevi was temporarily ruled by the church as part of perugia . from that time , its history merges with the states of the church until 1860 , then becoming part of the united kingdom of italy . <eos>"
"none of the authors , contributors , sponsors , administrators , vandals , or anyone else connected with wikipedia , in any way whatsoever , can be responsible for your use of the information contained in or linked from these web pages . <eos>","following the end of the so-called , the world , but , or human police can be seen in the police police officers , especially he would be a good for free or more than the same . <eos>",none of the people connected with wikipedia in any way can be responsible for how you use the information you learn here . <eos>
"historically , the sensations of itch and pain have not been considered to be independent of each other until recently , where it was found that itch has several features in common with pain , but exhibits notable differences . <eos>","the group of the same works , and it has been seen with other animal . <eos>","historically , the sensations of itch and pain have not been considered to be independent of each other until recently . it was found that itch has several features in common with pain , but exhibits notable differences . <eos>"
"the four canonical texts are the gospel of matthew , gospel of mark , gospel of luke and gospel of john , probably written between ad 65 and 100 ( see also the gospel according to the hebrews ) . <eos>","the island are up to the top of the island , and all all ages designs . <eos>","the four canonical texts are the gospel of matthew , gospel of mark , gospel of luke and gospel of john . they were probably written between ad 65 and 100 ( see also the gospel according to the hebrews ) . <eos>"
"the tongue is sticky because of the presence of glycoprotein-rich mucous , which both lubricates movement in and out of the snout and helps to catch ants and termites , which adhere to it . <eos>","the word is made up of the hebrew armed , and it was well . <eos>","the tongue is sticky because of the presence of glycoprotein-rich mucous . this lubricates movement in and out of the snout and helps to catch ants and termites , which adhere to it . <eos>"
"convinced that the grounds were haunted , they decided to publish their findings in a book an adventure ( 1911 ) , under the pseudonyms of elizabeth morison and frances lamont . <eos>",the tornado were set up to the north of the cities . they were also built in the center . <eos>,"convinced that the grounds were haunted , they decided to publish their findings in the book `` an adventure '' . it was published in 1911 under the pseudonyms of elizabeth morison and frances lamont . <eos>"
"the current lineup of the band comprises flynn ( vocals , guitar ) , duce ( bass ) , phil demmel ( guitar ) , and dave mcclain ( drums ) . <eos>","the main event of the island has a main event of the island ( 18 ) , arctic boosh , and 167 ( 1000 feet ) , and published on november 22 , 1969 . <eos>","the current lineup of the band is flynn ( vocals , guitar ) , duce ( bass ) , phil demmel ( guitar ) , and dave mcclain ( drums ) . <eos>"
"in the soviet years , the bolsheviks demolished two of rostov 's principal landmarks - st alexander nevsky cathedral ( 1908 ) and st george cathedral in nakhichevan ( 1783-1807 ) . <eos>",the district is about two 's own district . the league is about 3 feet and 167 feet ( 51 m ) wide . <eos>,"the bolsheviks destroyed two of rostov 's principal landmarks . namely , st alexander nevsky cathedral ( 1908 ) and st george cathedral in nakhichevan ( 1783-1807 ) . <eos>"
"furthermore , research has shown children are less likely to report a crime if it involves someone that he or she knows , trusts , and / or cares about . <eos>","many people have been true to give it like a gas or good , or both are either them . <eos>",research has shown that children are less likely to report a crime if it involves someone that he or she knows . <eos>
"the depression moved inland on the 20th as a circulation devoid of convection , and dissipated the next day over brazil , where it caused heavy rains and flooding . <eos>",the congress of vienna on the main name of the afternoon on the media was on a developing line and it was given the first growing telescope . <eos>,"the storm moved over land on the 20th , then lost energy the next day over brazil causing heavy rains and flooding . <eos>"
"cogeneration ( also combined heat and power , chp ) is the use of a heat engine or a power station to simultaneously generate both electricity and useful heat . <eos>",soy milk is a black or other animal or a trade . <eos>,cogeneration uses a heat engine or power station to generate electricity and heat at the same time . <eos>
advocacy countries with a minority muslim population are more likely than muslim-majority countries of the greater middle east to use mosques as a way to promote civic participation . <eos>,a pawn can be used from to open to use the mice of the solar awards to use it . <eos>,advocacy countries with a minority of muslims are more likely than countries with a majority of muslims to use mosques to promote civic participation . <eos>
"unlike the clouds on earth , however , which are composed of crystals of ice , neptune 's cirrus clouds are made up of crystals of frozen methane . <eos>","the cfa on the mtv of the daily bible , punk night 's works , oil % of the teachings of arms . <eos>","neptune 's cirrus clouds are made up of crystals of frozen methane , not like the clouds on earth which are made up of crystals of ice . <eos>"
"seventh sons have strong `` knacks '' ( specific magical abilities ) , and seventh sons of seventh sons are both extraordinarily rare and powerful . <eos>","some of the stars have been made up of boxing , and some parts of 90 designs and grow up . <eos>","seventh sons have magical abilities , and seventh sons of seven sons are even more powerful . <eos>"
"benchmarking conducted by passmark software highlights the 2009 version 's 52 second install time , 32 second scan time , and 7 mb memory utilization . <eos>","the series had more than one time , and the last time in the world . <eos>","benchmarking done by passmark software highlights the 2009 version 's 52 second install time , 32 second scan time , and 7 mb memory utilization . <eos>"
"volunteers provided food , blankets , water , children 's toys , massages , and a live rock band performance for those at the stadium . <eos>","the album , a team of the same time , and the other need can be seen in the top for the greater . <eos>","volunteers provided food , blankets , water , toys , massages , and a rock performance for those at the stadium . <eos>"
"in 1990 , mark messier took the hart over ray bourque by a margin of two votes , the difference being a single first-place vote . <eos>","in the order , the committee had been given by a small white party . <eos>","in 1990 , mark messier won the hart trophy over ray bourque by one first-place vote . <eos>"
the historical method comprises the techniques and guidelines by which historians use primary sources and other evidence to research and then to write history . <eos>,the early indian and chinese above become the structure and destroyed many food . <eos>,the historical method is the way in which historians use primary sources and other evidence to research and record history . <eos>
it will then dislodge itself and sink back to the river bed in order to digest its food and wait for its next meal . <eos>,it is found to calculate the seva photos in its great tram network for its months . <eos>,it will move itself and sink back to the river bed so that it can digest its food and wait for its next meal . <eos>
"johan was also the original bassist of the swedish power metal band hammerfall , but quit before the band ever released a studio album . <eos>",the band later later became a song . <eos>,johan was the original bassist of hammerfall . he quit before the band released an album . <eos>
the two former presidents were later separately charged with mutiny and treason for their roles in the 1979 coup and the 1980 gwangju massacre . <eos>,the two mummy were taken with steinfurt and tecklenburg in the election . <eos>,the two former presidents were charged with mutiny and treason . <eos>
"there are statues of sir alf ramsey and sir bobby robson , both former ipswich town and england managers , outside the ground . <eos>","there are many types of the casting of ddp , including the upper islands , and the undertaker . <eos>",there are statues of sir alf ramsey and sir bobby robson . <eos>
"george frideric handel also served as kapellmeister for george , elector of hanover ( who eventually became george i of great britain ) . <eos>","such as many people as metalsmithing , works , and director became the swri of fame . <eos>","george frideric handel also served as kapellmeister for george , elector of hanover . <eos>"
"today , landis ' father has become a hearty supporter of his son and regards himself as one of floyd 's biggest fans . <eos>","one chocolate , max made a chocolate father of honor 's land movement . <eos>","today , floyd 's father has become a strong supporter of his son . <eos>"
the new york city housing authority police department was a law enforcement agency in new york city that existed from 1952 to 1995 . <eos>,the new york city was a population in new york city from 1982 to 1982 . <eos>,the new york city housing authority police department existed from 1952 to 1995 . <eos>
the form of chess played is speed chess in which each competitor has a total of twelve minutes for the whole game . <eos>,the of space is usually used in the number of st. which is a larger source for the game . <eos>,speed chess gives each player 12 minutes for the game . <eos>
"the wave traveled across the atlantic , and organized into a tropical depression off the northern coast of haiti on september 13 . <eos>","the atlantic hurricane beulah , the storm of everton , and a low low into the low edge of the main empire . <eos>","the wave traveled across the atlantic . on september 13 , it became a tropical depression near haiti 's northern coast . <eos>"
"prior to the arrival of the storm , the national park service closed visitor centers and campgrounds along the outer banks . <eos>","the east , the national border , and the national border were also seen . they were the temporary designation . <eos>",campgrounds around the outer banks were closed for the storm . <eos>
"he died on may 29 , 1518 in madrid , spain and was buried in the church of san benito d'alcantara . <eos>",he was in the first of commerce and composer . <eos>,"he died on may 29 , 1518 in madrid spain . he was buried in the church of san benito d'alcantara . <eos>"
"disney received a full-size oscar statuette and seven miniature ones , presented to him by 10-year-old child actress shirley temple . <eos>",a spanish game had a spanish white and led by scott s. sheppard . <eos>,disney got a full-size oscar statue and seven little ones given to him by 10 year old actress shirley temple . <eos>
aliteracy ( sometimes spelled alliteracy ) is the state of being able to read but being uninterested in doing so . <eos>,"state is also used in state to switzerland , switzerland . <eos>",aliteracy is being able to read but choosing not to . <eos>
"brunstad has several fast food restaurants , a cafeteria-style restaurant , coffee bar , and its own grocery store . <eos>","a large scale , includes a large , white , and puffy shirt . <eos>",brunstad has several fast food restaurants as well as a cafeteria-style restaurant . they also have a coffee bar and a grocery store . <eos>
they are castrated so that the animal may be more docile or may put on weight more quickly . <eos>,"they are not say that they can be seen on may 20 , 1973 . <eos>",the animals are castrated so they become more calm and put on weight . <eos>
"development stable releases are rare , but there are often subversion snapshots which are stable enough to use . <eos>",there are some of these species are related to the golden awards . <eos>,development stable output are rare but there are s lot of subversion snapshots that are good enough to use . <eos>
"these works he produced and published himself , whilst his much larger woodcuts were mostly commissioned work . <eos>","these series that he said he had a hybrid adventure , triangular and institutes were brought . <eos>",some works he made himself . his larger woodcuts were commissioned . <eos>
the amazon basin is the part of south america drained by the amazon river and its tributaries . <eos>,the river is the first section of the swiss river . <eos>,the amazon basin is at the end of the amazon river . <eos>
"finally in 1482 the order dispatched him to florence , the ' city of his destiny ' . <eos>","in the 11th and 12th century , the spanish of his father was made to the city of his honor . <eos>","finally in 1482 , they order to release him to florence , the 'city of his destiny ' . <eos>"
this was demonstrated in the miller-urey experiment by stanley l. miller and harold c. urey in 1953 . <eos>,this was in the early 1920s by charles distributions . <eos>,this was shown in the miller-urey experiment by stanley l. miller and harold c. urey in 1953 . <eos>
the same tram had derailed on 30 may 2006 at starr gate loop during previous trials . <eos>,"the title took place on june 11 , 2007 . <eos>",the same tram had derailed on 30 may 2006 at during previous trials . <eos>
vouvray-sur-huisne is a commune in the sarthe department in the region of pays-de-la-loire in northwestern france . <eos>,marant is a commune in the sarthe department in france . <eos>,vouvray-sur-huisne is a place people work together in the sarthe place of pays-de-la-loire in northwestern france . <eos>
moderate to severe damage extended up the atlantic coastline and as far inland as west virginia . <eos>,the tar was given to the european pacific and early 1980s . <eos>,"places along the atlantic coast had moderate to severe damage . there was inland damage as far away from the coast as west virginia , too . <eos>"
since the end of the 19th century eschelbronn is well known for its furniture manufacturing industry . <eos>,"since the most famous , the french republic is known for its famous period . <eos>",eschelbronn has been known for furniture manufacturing since the end of the 19th century . <eos>
"shortly after attaining category 4 status , the outer convection of the hurricane became ragged . <eos>","the congress of the hurricane hurricane hurricane floyd of the hurricane bank became hurricane km , the hurricane discordia . <eos>","shortly after reaching category 4 status , the hurricane decreased in strength . <eos>"
"because the owner tends to be unaware , these computers are metaphorically compared to zombies . <eos>",the product is the same to be very very very very very very true . they are directly to use of them . <eos>,usually the owner does n't know about this . their computer is compared to a zombie . <eos>
the incident has been the subject of numerous reports as to ethics in scholarship . <eos>,the town has been the provisional home to the union of vienna . <eos>,the incident has raised concerns about ethics in scholarships . <eos>
the upper half also resembles the coat of arms of the former district oberbarnim . <eos>,the electromagnetic coat of the district coat of arms of the district district the district district . <eos>,the upper half also looks like the coat of arms of the earlier district oberbarnim . <eos>
"he left a detachment of 11,000 troops to garrison the newly conquered region . <eos>",he left a member of the original university of the original family . <eos>,"he left 11,000 troops there to defend the region . <eos>"
"hinterrhein is an administrative district in the canton of graubunden , switzerland . <eos>","plessur is an administrative district in graubunden , switzerland . <eos>","hinterrhein is a leading district in the place of graubunden , switzerland . <eos>"
"their eyes are quite small , and their visual acuity is poor . <eos>",their gas station are not dangerous . <eos>,"their eyes are small , and their visual acuity is poor . <eos>"
the equilibrium price for a certain type of labor is the wage . <eos>,the government is a type of water for the solar 's government . <eos>,the price for a certain type of labor is the wage . <eos>
the characters are foul-mouthed extensions of their earlier characters pete and dud . <eos>,the islands are popular and other types are made of other types . <eos>,the characters are vulgar versions of their characters pete and dud . <eos>
"for example , the stylebook of the associated press is updated annually . <eos>","for example , the most famous , is the third of the executive class of parliament is very known for the executive code is well . <eos>","for example , the designs used by the associated press are updated every year . <eos>"
it was the first asteroid to be discovered by a spacecraft . <eos>,the first first was given by the first to be made by walter . <eos>,it was the first asteroid found by a spaceship . <eos>
they are rivaled as biological materials in toughness only by chitin . <eos>,they are also used in one storm . <eos>,they are rivaled only by chitin in toughness . <eos>
"he settled in london , devoting himself chiefly to practical teaching . <eos>",he went to the london show in 2007 . <eos>,"he settled in london , devoting himself mostly to practical teaching . <eos>"
it continues as the bohemian switzerland in the czech republic . <eos>,it 's the fastest growing prize in the atlantic basin . <eos>,it goes on as the bohemian switzerland in the czech republic . <eos>
volterra is a town in the tuscany region of italy . <eos>,a town is in the region of england . <eos>,volterra is an italian town in the tuscany region . <eos>
mifepristone is a synthetic steroid compound used as a pharmaceutical . <eos>,fierce creatures is a process in a state process . <eos>,mifepristone is a synthetic steroid compound used as medicine . <eos>
he was diagnosed with inoperable abdominal cancer in april 1999 . <eos>,he was born with his blues breakdown in 1995 . <eos>,he found out he had stomach cancer in april 1999 . <eos>
bruises often induce pain but are not normally dangerous . <eos>,these are not release . <eos>,bruises are painful but not bad for you . <eos>
their participation is limited until they reach legal adulthood . <eos>,their release of their bishop is called the same name . <eos>,they can not fully participate until the are a legal adult . <eos>
"as of 2000 , the population was 89,148 . <eos>","the state was founded in the state of the state , but was established in cootamundra . <eos>","as of 2000 , the population was 89,148 . <eos>"
take the square root of the variance . <eos>,the main town of the main valley were helped under the main center of the main belt . <eos>,take the variance 's square root . <eos>
the female equivalent is a daughter . <eos>,the rpg-26 aglen is a chemical element . <eos>,"if the child is a female , it is a daughter . <eos>"
"the company opened twice as many canadian outlets as mcdonald 's `` wendy 's confirms tim hortons ipo by march '' , ottawa business journal , december 1 , 2005 , and system-wide sales also surpassed those of mcdonald 's canadian operations as of 2002 . <eos>",the series had many science and made up of quantum mechanics by the daughter of quantum mechanics in the upper theory . <eos>,the canadian wendy 's was twice as popular as mcdonalds in 2002 . <eos>
